PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARY-train-0714,الموت باقا طالعة وحتى الاصابات.. حصيلة كورونا هاد 24 ساعة: 1021 تصابو و16 ماتو و661 تشافاو.. الطوطال: 27217 مصاب و417 متوفي و19629 متعافي و7171 مازال كيتعالجو من الفيروس,"Death is still coming, and even infections.. Corona’s toll in 24 hours: 1,021 infected, 16 dead, and 661 recovered.. Total: 27,217 infected, 417 deceased, 19,629 recovered, and 7,171 are still being treated for the virus.",حصيلة كورونا فهاد 24 ساعة: 81 تصابو و2 ماتو و329 تشافاو .. الطوطال : 8003 حالة ولكن غير 600 اللي مازال كيتعالجو,"Corona’s toll in 24 hours: 81 infected, 2 dead, and 329 recovered. Total: 8,003 cases, but not 600 who are still being treated.",0.38
ARY-train-0715,حصيلة كورونا هاد الصباح: 136 تصابو و68 تشافاو وواحد مات.. الطوطال: 15464 حالة و11895 متعافي و244 متوفي و3325 كيتعالجو,"Corona toll this morning: 136 infected, 68 recovered, and one died. Total: 15,464 cases, 11,895 recovered, 244 deceased, and 3,325 treated.",حصيلة كورونا هاد الصباح: 178 تصابو و56 تشافاو.. الطوطال: 14949 حالة منها 11372 تعافاو و242 توفاو و3335 كيتعالجو,"Corona toll this morning: 178 infected and 56 recovered. Total: 14,949 cases, including 11,372 recovered, 242 died, and 3,335 were treated.",0.57
ARY-train-0716,فالوقت اللي وزير خارجية عسكر الدزاير كيروج لكذوب.. الخارجية الأمريكية نفات مناقشة ملف الصحرا بين بوكَادوم و بلينكن,At the time when the Minister of Foreign Affairs of the Lashkar-el-Dzayer told a lie... the US State Department denied discussing the Sahara file between Boukadoum and Blinken.,ماكيتقاضاوش.. وزير خارجية عسكر الدزاير تلاقى نظيرو الروسي وهضر معاه على ملف الصحرا,He did not negotiate.. The Minister of Foreign Affairs of the Lashkar al-Dzayer met with his Russian counterpart and discussed the Sahara file with him,0.44
ARY-train-0717,مستحيل ما يهضرش عليه.. وزير خارجية نظام عسكر الدزاير مشى للكونكَو وملف الصحرا على راس البروكَرام,It is impossible for him not to be upset about it.. The Minister of Foreign Affairs of the Askar Al-Dzayer regime walked to the Congo with the Sahara file at the head of the program.,كايقلبوا على صدمة جديدة.. “لعمامرة” هضر مع وزير خارجية ميريكان وملف الصحرا على راس البروكَرام – تغريدة,They faced a new shock.. “Lamamra” attended with the Minister of Foreign Affairs of Merican and the Sahara file was at the head of the program - Tweet,0.31
ARY-train-0718,التامك: معتقلي أحداث الحسيمة كيتمتعو بالحقوق ديالهوم وحتى شي حد فيهوم متعرض للتعذيب.. والد الزفزافي: ناصر وأحمجيق دايرين إضراب عن الطعام,"Tamek: The detainees of the Al Hoceima events enjoy their rights today, and even someone is subjected to torture.. Zefzafi’s father: Nasser and Ahmadjik are on a hunger strike",والد الزفزافي: ناصر طيّح 16 كيلو وصاحبو احمجيق 15 كيلو .. ودابا وقفو الإضراب عن الطعام لانه تم الاستجابة لجميع مطالب معتقلي حراك الريف – فيديو,Zefzafi’s father: Nasser Taeh 16 kilos and his friends Ahmajiq 15 kilos.. and Daba stopped the hunger strike because all the demands of the detainees of the Rif Movement were met - video,0.29
ARY-train-0719,مندوبية التخطيط: الإنتاج ف قطاع صناعة الملابس و الطوموبيلات تراجع وديال الصناعات الكيماوية والصيدلانية تزاد ف هاد المدة من 2020 – أرقام,"Planning Commission: Production in the clothing and mobile phone manufacturing sector has declined, and that of the chemical and pharmaceutical industries has increased during this period from 2020 - figures","تقرير رسمي: الأثمنة عند الإنتاج فـ قطاع الصناعات التحويلية تزادت بـ1,1 فالمية الشهر اللي فات – أرقام",Official report: Production prices in the manufacturing sector increased by 1.1 percent last month - figures,0.25
ARY-train-0720,هانا تاني عوتاني. ندى حاسي “كيم كاردشيان الخميسات” دارت نيولوك – صورة,Here again Awtani. Nada Hassi “Kim Kardashian Khemisset” Dart New Look - Photo,ندى حاسي دارت الخمار ومبقاتش باغة لي يعيط ليها “كيم كاردشيان الخميسات” – صورة,Nada Hassi took off the veil and no longer wants anyone to call her “Kim Kardashian Khemisset” – photo,0.54
ARY-train-0721,أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: كسايد ووفيات وجثة,"What is today's reality: the toll of crimes and accidents this day: accidents, deaths, and a corpse",​أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث,What is the reality today: the toll of crimes and accidents this day,0.75
ARY-train-0722,الوضعية الوبائية لفيروس كورونا فهذ 24 ساعة: تسجلات 165 حالة جديدة و379 شفاء و2 وفايات.. الطوطال: 16262 مصاب و13821 متعافي و259 متوفي.. و2182 كيتعالجو,"The epidemiological situation of the Corona virus in these 24 hours: 165 new cases, 379 recoveries, and 2 deaths were recorded.. Total: 16,262 infected, 13,821 recovered, 259 deceased.. and 2,182 are being treated.",الوضعية الوبائية لفيروس كورونا فهذ 24 ساعة: تسجلات 181 حالة جديدة و395 شفاء وواحد مات.. الطوطال: 16726 مصاب و14360 متعافي و264 متوفي.. و2102 كيتعالجو,"The epidemiological situation of the Corona virus in these 24 hours: 181 new cases were recorded, 395 recovered, and one died.. Total: 16,726 infected, 14,360 recovered, 264 deceased.. and 2,102 are being treated.",0.46
ARY-train-0723,كورونا : 39 تقاسو بالفيروس فجهة العيون الساقية الحمراء,Corona: 39 cases of the virus are affected by the red eyes,كورونا : 30 تقاسو بالفيروس فجهة العيون الساقية الحمراء وحالة وفاة لسيدة,"Corona: 30 cases of the virus, including red eyes and one woman, died",0.84
ARY-train-0724,الامير هاري ومراتو ميگان ماركل معروضين للعشا عند السفير البريطاني فالمغرب – صور وفيديو,"Prince Harry and his wife, Meghan Markle, are presented for dinner at the British Ambassador to Morocco - photos and video",الملك محمد السادس استقبل الامير هاري ومراتو ميگان – صور وفيديو,King Mohammed VI received Prince Harry and his wife Meghan - photos and video,0.53
ARY-train-0725,الوضعية الوبائية فجهات وأقاليم المغرب ف24 ساعة: جهة كازا سجلات 44 حالة ومراكش آسفي . وفاس مكناس كتحقق أكبر نسبة شفاء وأغلبها تسجلو فالحاجب,"The epidemiological situation in the regions and regions of Morocco in 24 hours: Casa region recorded 44 cases and Marrakesh-Safi. Fez-Meknes has the highest recovery rate, most of which are recorded in Hajeb",الحصيلة الوبائية لكورونا فجهات وأقاليم المغرب: جهة العيون سجلات أكبر عدد دالإصابات وطلعات للمركز السابع,The epidemiological outcome of Corona in the regions and regions of Morocco: The Laayoune region records the largest number of infections and rises to seventh place,0.41
ARY-train-0726,2 مارس: الاحتفال المنسي لاستقلال المغرب. الباحث نبيل ملين : “الحسن الثاني كرس الخلط بين يوم الاستقلال والاحتفال بالعرش. وهاذ التمازج كيمثل سيادة النظام الملكي، الي كيتموقع الآن في المركز وفوق الفضاء الاجتماعي المغربي”,"March 2: The forgotten celebration of Moroccan independence. Researcher Nabil Mellin: “Hassan II perpetuated the confusion between Independence Day and the celebration of the throne. This mixture represents the sovereignty of the monarchy, which is now positioned at the center and above the Moroccan social space.”",2 مارس: الاحتفال المنسي لاستقلال المغرب. الباحث نبيل ملين: “الحسن الثاني مابغاش 2 مارس تطغى على عيد العرش ديالو”,March 2: The forgotten celebration of Moroccan independence. Researcher Nabil Meleen: “Hassan II does not want March 2 to overshadow his Throne Day.”,0.5
ARY-train-0727,للعام الثاني. كايلي جينر هي الأكثر ثراء في الانستكَرام وكركبات ختها كيم كاردشيان,"For the second year. Kylie Jenner is the richest person on Instagram, like her sister Kim Kardashian",تصويرة ديال كيم كاردشيان مع ختها كايلي جينر نوضات عليهم النحل,"A photo of Kim Kardashian with her sister, Kylie Jenner, with bees on them",0.44
ARY-train-0728,الوضعية الوبائية لكورونا فجهات وأقاليم المغرب اليوم: كازا سطات سجلات 49 حالة جديدة وفاس مكناس 60 حالة شفاء اليوم.. ودرعة تافيلالت خالية من كورونا,"The epidemiological situation of Corona in the regions and regions of Morocco today: Casa Settat records 49 new cases, Fez-Meknes 60 recoveries today.. and Draa-Tafilalet is free of Corona",الوضعية الوبائية لكورونا فجهات وأقاليم المغرب: أكثر من 750 حالة شفاء فجهة كازا فيومين.. و7 جهات بدون إصابات جديدة,The epidemiological situation of Corona in the regions and regions of Morocco: More than 750 recovered cases in the Casa-Veumin region... and 7 regions without new infections,0.21
ARY-train-0729,الدزاير.. 112 إصابة جديدة بـ”كورونا” و10 ماتو و129 تشفاو: ها شحال وصلو فالطُوطَالْ,"Al-Desire: 112 new cases of “Corona”, 10 died, and 129 recovered: They have arrived in the country",الدزاير.. 494 إصابة جديدة بـ”كورونا” و7 ماتو و276 تشفاو و61 فالعناية المركزة: ها شحال وصلو فالطُوطَالْ,"Desire.. 494 new cases of “Corona”, 7 died, 276 recovered, and 61 in intensive care: They have not arrived in the country.",0.5
ARY-train-0730,الدزاير. 272 إصابة جديدة بـ”كورونا” و3 ماتو و209 تشفاو.. وها شحال وصلو فالطُوطَالْ,"Desire. 272 new cases of “Corona”, 3 died, and 209 recovered.. and they have arrived in the country",الدزاير.. 460 إصابة جديدة بـ”كورونا” و10 ماتو و308 تشفاو و53 فالعناية المركزة: ها شحال وصلو فالطُوطَالْ,"Desire.. 460 new cases of “Corona”, 10 died, 308 were recovered, and 53 were in intensive care: How soon did they arrive in the country?",0.5
ARY-train-0731,بشرى لساكنة سْوسْ.. الأرصاد الجوية لـ”كود”: أمطار قوية غادي تضرب هاد المناطق فالجنوب وغادي توصل لحتى 160 ملمتر,Good news for the residents of Souss.. “Code” meteorology: Strong rains are coming to hit these areas in the south and are expected to reach up to 160 mm.,الأرصاد الجوية تحذر من أمطار رعدية قوية غادي توصل لـ100 ميليمتر,Meteorology warns of strong thunderstorms reaching 100 mm,0.53
ARY-train-0732,المحامي مخلص عضو هيئة دفاع نوفل ولد شباط لـ”كَود”: ها علاش موكلي ماكانش خاصو يتابع فحالة اعتقال وها شنو داز فجلسة اليوم – فيديو,"Lawyer Mukhles, a member of Nofal Ould Chabat’s defense team, told “Kode”: Why didn’t my client follow up on an arrest case, and what happened in today’s session - video",المحامي مخلص عضو هيئة دفاع نوفل ولد شباط لـ”كَود”: الفصل 74 من قانون المسطرة الجنائية واضح وموكلي متوفرة فيه هاد الشروط الخاصة بالمتابعة فـ حالة سراح,"Attorney Mukhles, a member of Nofal Ould Chabat’s defense team, told “Kode”: Chapter 74 of the Code of Criminal Procedure is clear and my client meets these conditions for follow-up in case of release.",0.55
ARY-train-0733,حصيلة كورونا هاد الصباح: 27 تصابو و20 تشافاو.. الطوطال: 8030 حالة و7215 متعافي و208 متوفي,"Corona toll this morning: 27 infected and 20 recovered. Total: 8030 cases, 7215 recovered, and 208 deceased.",حصيلة كورونا هاد الصباح: 221 تصابو و44 تشافاو.. الطوطال: 11854 حالة و8700 متعافي و218 متوفي و2936 كيتعالجو,"Corona toll this morning: 221 infected and 44 recovered. Total: 11,854 cases, 8,700 recovered, 218 deceased, and 2,936 treated.",0.54
ARY-train-0734,كورونا : 74 تقاسو بالفيروس فجهة كَليميم وادنون,Corona: 74 cases of the virus in the region of Gulimim and Adnoun,كورونا : 30 تقاسو بالفيروس فجهة كَليميم وادنون,Corona: 30 cases of the virus in the region of Gulimim and Adnoun,0.89
ARY-train-0735,العماري: كنت تقرأ 3 كتب فالاسبوع، وانا دبا خماس عند المواطنين، وانا لم أعيش طفولتي ولا المراهقة,"Al-Ammari: You used to read 3 books a week, and I was a bear among the citizens, and I did not live my childhood or adolescence.",العماري: كنت تقرأ 3 كتب فالاسبوع، وانا دبا خماس عند لمغاربة وما عشتش طفولتي وها الفرق بيني وبين بنكيران,"Al-Ammari: You used to read 3 books a week, and I am a Moroccan slave girl and I did not live my childhood. This is the difference between me and Benkirane.",0.71
ARY-train-0736,العافية ديال الصهد اليوم.. القضية غادي تزند مزيان وغادي توصل درجة الحرارة إلى 44 فهاد المناطق,Wellness is the day of Al-Sahad today.. The issue is Ghadi Tzand Meziane and Ghadi the temperature reaches 44 in these areas,العافية دالصهد بدات اليوم.. الحرارة غاتوصل لـ48 درجة فهاد لبلايص وها تفاصيل الحالة الجوية,"Wellness has begun today.. The temperature will reach 48 degrees, so this is Lablais, and here are the details of the weather condition",0.66
ARY-train-0737,أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: اغتصاب. قتل. غرق. جثث,What is today's reality: The toll of crimes and incidents this day: rape. killing. Sinking. Corpses,أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: شي تطعن شي دخل فبوطو الضو شي تشد على لحشيش,"What is today's reality: The toll of crimes and accidents this day: Someone gets stabbed, someone enters and turns on the light, something goes on a weed.",0.64
ARY-train-0738,عاجل.. القيادة العليا للدرك الملكي توقف “لاجودان” الجدارمية الذي ظهر في فيديو يسب الله، في انتظار عرضه على المحكمة العسكرية بالرباط..!!,"Urgent.. The Supreme Command of the Royal Gendarmerie stops “Lajudan” Al-Jadramiya, who appeared in a video cursing God, awaiting his presentation to the military court in Rabat..!!",القيادة العليا للدرك الملكي تعتمد رقمنة جميع وثائق أرشيفها الذي يرجع الى أزيد من ستة عقود وفرقة دركية خاصة تشرف على إتلاف الأرشيف الورقي,"The Supreme Command of the Royal Gendarmerie adopts the digitization of all documents in its archive, which dates back more than six decades, and a special police squad supervises the destruction of the paper archive.",0.11
ARY-train-0739,بقاو فديوركم وديرو الكمامات.. تزادت هذ الصباح 135 إصابة جديدة بكورونا.. وصلنا ل2990 فالمجموع وماتو 143 وتشافاو 340,"Stay in your shoes and wear masks.. This morning there were 135 new cases of Corona.. We have reached 2990, so the total has died and 143 have died and 340 have recovered.",بقاو فديوركم وديرو الكمامات.. تزادت هاد الصباح 135 إصابة بكورونا.. وصلنا لـ 2820 فالطوطال.. وماتو 138 وتشافاو 322,Stay in your shoes and wear masks.. This morning there were 135 cases of Corona infection.. We reached 2820 in total.. 138 died and 322 recovered.,0.59
ARY-train-0740,نگلسو فديورنا ونصبرو.. الحالات كيتزادو ولكن حتى الشفاء.. تزادت هاد الصباح 118 إصابة جديدة بكورونا.. وصلنا لـ4687 فالطوطال و172 ماتو و1235 تشافاو,"We sit in our rooms and be patient.. The cases are increasing, but until recovery.. This morning, 118 new cases of Corona have increased.. We have reached 4,687 in total, 172 died, and 1,235 recovered.",هذ الصباح تسجلات 163 إصابة جديدة بكورونا و205 حالة شفاء.. فالطوطال وصلنا ل 6226 حالة و 188 ماتو و 2759 تشفاو,"This morning, 163 new cases of Corona and 205 recoveries were recorded.. Over time, we reached 6,226 cases, 188 died, and 2,759 recovered.",0.53
ARY-train-0741,تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ مرحلة الرؤية السياسية الوضعية والحداثية للتدبير السياسي… على مستوى الاستقالة الفعلية لعلماء الدين من الحياة السياسية (1). ح 144,"She is unique in publishing the “code” of the series “How are the sultans of Morocco, how do they see “Rioshom” and how do they protect the authority? The stage of the positivist and modernist political vision of political management...at the level of the actual resignation of religious scholars from political life (1). H 144",سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ ثورة سجلماسة: ثورة الشُُرفا العلويين والعودة للسلطنة الشريفة (1) ح 60,The series “How can the sultans of Morocco know how to see “Rioshom” and how can they protect this authority? Sijilmasa Revolution: The Revolution of the Alawite Sharifs and the Return to the Sharifan Sultanate (1) c. 60,0.38
ARY-train-0742,بعدما راجت الهضرة على مبعوث إيطالي للصحرا بداو لمزاوكَة.. تبون هضر مع رئيس الوزراء الإيطالي و جبدو ملف الصحرا,"After Hadhra asked an Italian envoy to the Sahara, they began to negotiate... Tebboune Hadhra with the Italian Prime Minister and Gabdo on the Sahara file",نظام عسكر الدزاير حصل عاوتاني كيكذب و الطاليان فرشاتو.. تبون ورئيس الوزراء الإيطالي ماجبدوش ملف الصحرا,The Dzayer military regime accused me of lying and the Italians were lying.. Tebboune and the Italian Prime Minister did not care about the Sahara file.,0.44
ARY-train-0743,بسمة بوسيل تحدات راجلها تامر حسني ورجعات تغني – فيديو,Basma Bousil challenges her man Tamer Hosni and returns to sing - video,بسمة بوسيل برعات تامر حسني فعيد ميلادو – تصويرة,Basma Bousil Baraat Tamer Hosni Fa Eid Miladou – Photography,0.53
ARY-train-0744,البونية في انتخاب الرئيس الجديد لغرفة الصناعة التقليدية بجهة مراكش آسفي (صور),Al-Bonia elects the new president of the Chamber of Traditional Industry in the Marrakesh-Safi region (photos),إلغاء انتخاب البوطيين رئيسا لغرفة الصناعة التقليدية بجهة فاس مكناس.. وصرح لـ”كَود”: حكم ظالم وغادي نستانفو – وثيقة,Canceling the election of Al-Boutiyin as president of the Chamber of Traditional Industry in the Fez-Meknes region... and he told “Kode”: An unjust ruling and Gadi Nestanfo - document,0.2
ARY-train-0745,تقرير رسمي: الأثمان فـ قطاع الصناعات الغذائية والكيماوية تزادت فهاد الفترة واستقرات فـ إنتاج وتوزيع الما و الضو,Official report: Prices in the food and chemical industries sector increased during this period and stabilized in the production and distribution of water and light.,"تقرير رسمي: صناعة المشروبات تزادت بـ1,4 فالمية وتجارة الخشب بـ0,6 فالمية وها كيفاش داير إنتاج وتوزيع الضو","Official report: The beverage industry increased by 1.4 percent, and the wood trade increased by 0.6 percent. How is the production and distribution of light managed?",0.5
ARY-train-0746,ها اللاّعبين والفرق اللي جات فيهوم الدقة هاد السيمانة,"These are the players and teams that came with the idea of precision, this Simana",ها شكون هوما اللاّعبين والمدربين والفرق اللّي جات فيهوم الدقة هاد الأسبوع,"Here are the players, coaches and teams who came to the point of accuracy this week",0.78
ARY-train-0747,حصيلة كورونا فالأقاليم والجهات اليوم: 14 واحد مات فالشرق دقة وحدة و864 تصابو فكازا سطات.. و228 براو فالشمال,"The toll of Corona in the regions and regions today: 14 people died in the east, one unit, 864 were infected in Gaza-Settat... and 228 in Brau in the north.",حصيلة كورونا فالأقاليم والجهات اليوم: 1517 إصابة فكازا سطات.. و170 واحد برا فدرعة تافيلالت,"Corona’s toll in the regions and regions today: 1,517 cases in Casa-Settat... and 170 cases outside of Draa-Tafilalet",0.59
ARY-train-0748,عاجل: شباط يدعو إلى عقد دورة استثنائية للمجلس الوطني لحزب الاستقلال يوم السبت,Urgent: February calls for a special session of the National Council of the Istiqlal Party to be held on Saturday,الأمانة العامة للعدالة والتنمية تصفع بنعرفة اللّي مكانش باغي هاد الدورة وتدعو إلى عقد دورة استثنائية للمجلس الوطني وها علاش وها وقتاش,The General Secretariat of Justice and Development slaps those who did not want this session and calls for holding an extraordinary session of the National Council. Why and when?,0.57
ARY-train-0749,تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ آشنو هي المكانة المؤسسية ديال الأحزاب السياسية في المغرب؟ (2) ح 166,"She is unique in publishing the “code” of the series “How are the sultans of Morocco, how do they see “Rioshom” and how do they protect the authority? What is the institutional status of political parties in Morocco? (2) H 166",“كود” تنفرد بنشر سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” ح 12: شكون صنهاجة الصحرا,"“Code” is unique in publishing the series “How are the Sultans of Morocco, how do they see “Rioshom” and how do they protect the authorities? ! Hour 12: What is the desert sound system?",0.25
ARY-train-0750,حصيلة كورونا هاد الصباح: 111 تصابو و469 تشافاو و1 مات .. الطوطال: 16047 حالة و13403 متعافي و256 متوفي و2388 كيتعالجو,"Corona toll this morning: 111 infected, 469 recovered, and 1 dead. Total: 16,047 cases, 13,403 recovered, 256 deceased, and 2,388 treated.",حصيلة كورونا هاد الصباح: 35 تصابو و131 تشافاو.. الطوطال: 7636 حالة و202 متوفي و 5109 متعافي,"Corona toll this morning: 35 infected and 131 recovered. Total: 7636 cases, 202 deceased and 5109 recovered.",0.57
ARY-train-0751,جوج مقدمين زفات عليهم الفرقة الوطنية للشرطة القضائية بالدارالبيضاء وهاعلاش؟,"The National Judicial Police Brigade in Casablanca was presented with wedding bands, and why?",صيرفي في كازا دقات عليه الفرقة الوطنية للشرطة القضائية وهاعلاش؟,A cashier in a casa was called by the National Judicial Police Squad and why?,0.68
ARY-train-0752,ها نص خطاب محمد السادس فثورة الملك والشعب: غير افريقيا ولا شيء غير افريقيا “نص الخطاب كاملا=,Here is the text of Mohammed VI’s speech: The revolution of the king and the people: Change Africa and nothing but Africa. Full text of the speech=,الملك محد السادس في خطاب العرش: غايتنا تمكين بلادنا من فرص التمويل التي تتيحها الصناديق السيادية الخارجية وبصفة خاصة صناديق دول الخليج الشقيقة = نص الخطاب كاملا=,"King Mohammed VI in the Throne Speech: Our goal is to empower our country with the financing opportunities provided by foreign sovereign funds, especially the funds of the sister Gulf countries = Full text of the speech =",0.31
ARY-train-0753,تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” وظيفة جهاز وزارة الداخلية في مسلسل احتكار المؤسسة الملكية للحقل السياسي… كيفية اشتغال جهاز الداخلية.. من الحسن اليوسي لإدريس البصري (1). ح 127,"She is unique in publishing the “code” of the series “How are the sultans of Morocco, how do they see “Rioshom” and how do they protect the authority? ! The function of the Ministry of the Interior’s apparatus in the Royal Institution’s monopoly of the political field... How the Interior Ministry operates.. from Al-Hassan Al-Yusi to Idris Al-Basri (1). H 127",تنفرد بنشرها”كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الثوار الباحثون عن شرعيات سياسية جديدة: العياشي وجمهورية بوركًراكً الموريسكية ح 55,"It is unique in publishing “Code”: the series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect this authority and how can they protect it? ! Revolutionaries searching for new political legitimacy: Ayachi and the Morisco Republic of Burracara, 55",0.25
ARY-train-0754,سكوب. مستجد جديد فقضية متابعة دنيا وابتسام باطما فقضية “حمزة مون بيبي”. النيابة العامة طعنات فقرار متابعتهما فحالة سراح فسيناريو مشابه لما وقع لسكينة گلامورلامور وضاهر وسكين.. والفرقة الوطنية للشرطة القضائية كتحقق فشكاية جديدة ضدها,"Scoop. A new development in the case of following Dounia and Ibtisam Batma in the case of “Hamza Moon Baby”. The Public Prosecution appealed the decision to pursue them. In the event of their release, a scenario similar to what happened to Sakina Glamor, Daher, and Sakine...and the National Judicial Police Squad investigated, so a new complaint was filed against her.",دنيا باطما عاوتاني أمام ابتدائية مراكش فقضية “حمزة مون بيبي”,Dounia Batma Awatani in front of Marrakesh Primary School in the case of “Hamza Moon Baby”,0.43
ARY-train-0755,الحصيلة الوبائية لفيروس كورونا فهاد 24 ساعة: 78 تصابو و44 تشافاو وحتى واحد ما مات.. و686 اللي تحت العلاج والمغرب هو اللول فعدد التحاليل فشمال إفريقيا,"The epidemiological tally of the Corona virus in 24 hours: 78 infected, 44 recovered, and not even one died... and 686 are under treatment, and Morocco is the number of tests in North Africa.",الحصيلة الوبائية لكورونا فهاد 24 ساعة: 68 تصابو و73 تشافاو وحتى واحد ما مات.. الطوطال: 8071 حالة وبقاو غير 595 مصاب تحت العلاج,"The epidemiological tally of Corona in 24 hours: 68 were infected, 73 recovered, and not even one died. Total: 8,071 cases, and there are still 595 infected people under treatment.",0.53
ARY-train-0756,أعضاء اللجنة المركزية ديال “البي بي إس” كياخدو البادجات ديالهوم باش ينتاخبو على زعيمهم الجديد (+صور حصرية),Members of the Central Committee of the “PBS” are getting their badges to vote for their new leader (+exclusive photos),رئيس الحكومة جا للمؤتمر ديال “البي بي إس” وجاب معاه الوزير يتيم والعنصر جاو معطلين (+صور حصرية),The Prime Minister came to the conference for the “PBS” and brought with him Minister Yateem and the officer who came unemployed (+exclusive photos),0.44
ARY-train-0757,خروقات انتخابية بالمركز الاستشفائي الجامعي ابن سينا فضحها تقرير حقوقي,Electoral violations at the Ibn Sina University Hospital Center were exposed by a human rights report,تقرير على ارتفاع وفيات الخدج وحديثي الولادة دار روينة فالمركز الاستشفائي الجامعي ابن سينا,"A report on the increase in deaths of premature infants and newborns, Dar Ruwaina, Ibn Sina University Hospital Center",0.53
ARY-train-0758,الحب المستحيل. ست سنوات سجنا سجنا لأم عشقت صديق ابنتها البالغ من العمر 12 سنة وانجبت منه طفلة,The impossible love. Six years in prison for a mother who fell in love with her daughter's 12-year-old boyfriend and had a baby girl with him,إتهامات لأم بتعذيب إبنها البالغ من العمر ست سنوات وكيه بالنار,Accusations of a mother of torturing her six-year-old son and burning him with fire,0.34
ARY-train-0759,خاص . الصين تطمئن المغرب عبر رئيس مجلس الامن بتمديد ولاية المينورسو دون الذهاب في خطة بان كي مون,"private . China reassures Morocco, through the President of the Security Council, of extending the mandate of MINURSO without going with Ban Ki-moon’s plan",في بلاغ ناري يحمل بصمات بوريطة المغرب تيجبد ودنين بان كي مون من جديد ويقول لمجلس الامن :باي باي الاستفتاء ومهمة المينورسو عسكرية فقط,"In a fiery report bearing the fingerprints of the Moroccan port, Ban Ki-moon once again says to the Security Council: Bye bye referendum, and MINURSO’s mission is military only.",0.09
ARY-train-0760,يسرى الميموني الناشطة فحزب المصباح لـ”كود”: مستعدة لزيارة اسرائيل.. واستئناف العلاقات بين تل ابيب والرباط حدث تاريخي وموقف “البي جي دي” سكيزوفريني فقط لإرضاء الدولة,"Yousra Al-Maymouni, an activist in the Misbah Party, told “Kode”: She is ready to visit Israel... and the resumption of relations between Tel Aviv and Rabat is a historic event, and the “PGD” position is schizophrenic only to please the state.",ها كيفاش الاتفاق بين تل ابيب والرباط رجع فال الخير على “البي جي دي”: تجاوزو خلافاتهم الداخلية وتوحدو وفضلو الوطن على العقيدة واليوم اجتماع ف بيت بنكيران قبل لقاء المجلس الوطني,"Here's how the agreement between Tel Aviv and Rabat came back. Good luck to the ""PGD"": They overcame their internal differences, united, and preferred the homeland over the faith. Today, there is a meeting in Beit Benkirane before the meeting with the National Council.",0.33
ARY-train-0761,الدزاير.. 165 إصابة و7 وفيات و222 شفاء فظرف 24 ساعة.. الطُوطَالْ هو: 7542 إصابة و568 ماتو و3986 تشفاو,"Desire: 165 infections, 7 deaths, and 222 recoveries. Within 24 hours, the total is: 7,542 infections, 568 deaths, and 3,986 recoveries.",الدزاير.. 186 إصابة جديدة بـ”كورونا” و7 وفيات والطُوطَالْ هو: 7728 حالة و575 ماتو و4062 تشفاو,"Desire: 186 new cases of “Corona” and 7 deaths, and the total is: 7,728 cases, 575 deaths, and 4,062 deaths.",0.64
ARY-train-0762,الطالبي عضو المكتب السياسي لحزب الاتحاد الاشتراكي لـ”كود”: نحن متذمرون من التعديل الحكومي ولشكر باغي يولي وزير العدل والاتحاد فقد حقيبتين بسبابو,"Talbi, member of the Political Bureau of the Socialist Union Party, told “Code”: We are complaining about the government reshuffle, and to thank Baghi Yuli, the Minister of Justice and the Union lost two portfolios in Sababu.",المكتب السياسي لحزب الاتحاد الاشتراكي اعطا ضربة خايبة لوزير العدل: كنرفضو مشروع تكميم المغاربة وهادشي كيتعارض مع قيمنا وهادشي فيه انتهاك لحقوق الإنسان,"The Political Bureau of the Socialist Union Party gave a disappointing blow to the Minister of Justice: We reject the project to muzzle Moroccans, and this is inconsistent with our values, and this is a violation of human rights.",0.25
ARY-train-0763,Se te ce 1,See this 1,Se te ce 2,See this 2,0.53
ARY-train-0764,كورونا اليوم: 6 ماتو 475 تصابو وكثر من جوج مليون و601 ألف تلقحو بالجرعة الثالثة,"Corona today: 6 died, 475 were infected, and more than 1,601,000 were vaccinated with the third dose.",كورونا اليوم: 1357 إصابة جديدة و4 وفيات وكثر من 3 ملايين تلقحو بالجرعة الثالثة,"Corona today: 1,357 new infections, 4 deaths, and more than 3 million vaccinated with the third dose",0.75
