PairID,Text1,Text1 Translation,Text2,Text2 Translation
MAR-train-00896,"""केंद्रात भाजपा स्पष्ट बहुमताच्या पुढे तर रालोआला निर्विवाद बहुमत जनतेने दिले असल्याची प्रतिक्रिया बावनकुळे यांनी व्यक्त केली आहे.""","""Bawankule has expressed the reaction that people have given an undisputed majority to Raloa in addition to BJP's clear majority at the centre.""","""त्याच्याकडून १४ तोळे सोने जप्त करण्यात आले आहे.""","""14 tolas of gold have been seized from him."""
MAR-train-00897,"""तथापि मिरजेची जागा स्वाभिमानी शेतकरी संघटना अथवा जनता दलाकडे जाणार असल्याचे चित्र आहे.""","""However, there is a picture that Miraje's seat will go to the Swabhimani Shektar Sanganthan or the Janata Dal.""","""त्यानंतर त्याच्याविरोधात हुंडा, कौटुंबिक हिंसेचा गुन्हा दाखल केला.""","""After that a case of dowry, domestic violence was filed against him."""
MAR-train-00898,"""येथील प्लॅन्टमधून दरवर्षी चपलांच्या ३० लाख जोड्यांचे उत्पादन होणार असून, त्यामुळे दहा हजार जणांना रोजगार मिळण्याची शक्यता आहे.""","""The plant here will produce 3 million pairs of shoes every year, which is likely to provide employment to 10,000 people.""","""जर आंतरराष्ट्रीय बाजारात तेल जर असेच घसरत राहीले तर भारतात इंधनाच्या किंमती कमी होण्याची शक्यता आहे.""","""If oil continues to fall in the international market, fuel prices in India are likely to come down."""
MAR-train-00899,"""त्यानंतर याबाबत अँटॉप हिल पोलिसांना माहिती मिळताच त्यांनी घटनास्थळी धाव घेतली आणि नितेशचा मृतदेह शवविच्छेदानासाठी सायन रुग्णालयात दाखल केला.""","""After that, as soon as the Antop Hill police got information about this, they rushed to the spot and shifted Nitesh's body to Sion Hospital for post-mortem.""","""त्यानंतर त्याला सिंहगड रस्त्यावरील शाळेने प्रवेश दिला होता.""","""He was then admitted by a school on Sinhagad Road."""
MAR-train-00900,"""परंतु, अचानक त्यांनी चेक बाऊन्स प्र्रकरणातील जुनी केस उकरून काढली.""","""But, suddenly they pulled out the old case of the check bounce issue.""","""ज्यांना कार्यक्रमात सहभाही व्हायचे आहे त्यांनी एसएमएस किंवा वाहिनीच्या वेबसाईटवरुन माहिती मिळू शकतो.""","""Those who want to participate in the program can get information via SMS or the channel's website."""
MAR-train-00901,"""काल तर कोहलीवरचं प्रेम व्यक्त करण्यासाठी त्यानं भलतंच धाडस केलं.""","""Yesterday, he dared to express his love for Kohli.""","""तसेच मुंबईसह राज्यातील सायबर पोलिसांनी नागरिकांच्या कार्यशाळा घेण्यास सुरुवात केली आहे.""","""Also, cyber police in states including Mumbai have started conducting citizen workshops."""
MAR-train-00902,"""याचा तपास पोलिसांकडून केला जात असून अनेक बड्या पुढार्‍यांची नावे समोर येण्याची शक्यता वर्तविली जात आहे.""","""This is being investigated by the police and the names of many big leaders are expected to emerge.""","""भाजपा, काँग्रेस या दोन्ही पक्षात वंदे मातरम गितावरुन वाद होण्याची चिन्हे आहेत""","""There are signs of controversy between BJP and Congress over Vande Mataram Gita"""
MAR-train-00903,"""अमेरिकेत सध्या सुरू असलेल्या तेल विहिरी १३ फेब्रुवारीच्या आठवड्यात ८४ ने कमी होऊन १,०५६ पर्यंत आल्या, असे अमेरिकेतील तेल विहिरींची माहिती ठेवणाऱ्या बेकर ह्युजेसने म्हटले.""","""U.S. oil wells currently operating fell by 84 to 1,056 in the week of Feb. 13,"" said Baker Hughes, which tracks U.S. oil wells.","""सध्या नॉन बँकिंग फायनन्स कंपन्यांना (एनबीएफसी) निधीची कमरता भासत आहे, त्यामुळे कर्ज वाढीला फटका बसत आहे.""","""Currently, non-banking finance companies (NBFCs) are facing a shortage of funds, which is affecting credit growth."""
MAR-train-00904,"""गेला महिनाभर नातवाचा फोन न आल्याने आजीने चौकशी केली असता हा प्रकार उघडकीस आला.""","""This incident came to light when the grandmother inquired after the grandson did not receive a phone call for the last month.""","""एकंदरच या प्रकरणाची नि:पक्ष चौकशी केली जाईल, असे आश्वासन खुद्द पोलीस उपमहानिरीक्षक चंद्रकिशोर मीना यांनी दिले आहे.""","""On the whole, the matter will be investigated impartially, Deputy Inspector General of Police Chandrakishore Meena himself has assured."""
MAR-train-00905,"""त्यांनी ६ जून रोजी विहिरीत उडी घेऊन आत्महत्या केली होती.""","""He committed suicide by jumping into a well on June 6.""","""कोपरीतील एका १९ वर्षीय तरुणीचा सादीकने कोपरी भाजी मार्केट परिसरात विनयभंग केल्यामुळे त्याला ११ आॅगस्ट रोजी पहाटे १ वाजण्याच्या सुमारास कोपरी पोलीस ठाण्यात आणण्यात आले होते.""","""A 19-year-old girl from Kopri was brought to Kopri police station around 1 am on August 11 after Sadiq molested her in Kopri Bhaji market area."""
MAR-train-00906,"""आयएसएलमधील कोलकाता संघालाच मोठया आंतरराष्ट्रीय क्लबचा पाठिंबा आहे.""","""Kolkata team in ISL is backed by big international clubs.""","""युपीएचं नेतृत्व अशा नेत्याच्या हाती असावं जे बगैर भाजप पक्षांना एकत्र घेऊन संघटना बनवतील,"" असंही ते म्हणाले.""","""The leadership of UPA should be in the hands of a leader who will unite parties without BJP to form an organization,"" he also said."
MAR-train-00907,"""नारायण राणेंच्या वक्तव्याला किती गांभीर्याने घ्यायचं हा प्रश्न आहे, सध्याच्या काळात सगळे आमदार पक्षासोबत राहतील, जर एखाद्या पक्षातील आमदार फुटला, त्याठिकाणी निवडणुका लागल्या तर ज्या पक्षाचा आमदार फुटला त्याच पक्षाचा उमेदवार उभा राहील आणि अन्य दोन पक्ष त्याला पाठिंबा देतील.""","""The question is how seriously to take Narayan Rane's statement, at present all the MLAs will stay with the party, if the MLA of a party splits, elections are held there, then the candidate of the party from which the MLA split will stand and the other two parties will support him.""","""गुरुवारी भाजपचे प्रदेशाध्यक्ष चंद्रकांत पाटील यांच्या नेतृत्वाखाली पक्षाच्या नेत्यांनी राजभवनात राज्यपालांची भेट घेऊन त्यांना सध्याच्या राजकीय परिस्थितीची कल्पना दिली.""","""Party leaders, led by state BJP president Chandrakant Patil, met the governor at Raj Bhavan on Thursday and apprised him of the current political situation."""
MAR-train-00908,"""एअरटेल, वोडाफोन व आयडिया नेटवर्कने जिओ ग्राहकांना इंटरकनेक्शन सुविधा न पुरवल्याने ७५ टक्के कॉल अन्य नेटवर्कशी जोडले गेले नाही, असा दावा जिओने केला होता.""","""Jio claimed that 75 percent of calls were not connected to other networks because Airtel, Vodafone and Idea networks did not provide interconnection facilities to Jio customers.""","""1 एप्रिलपासून सर्व ग्राहकांना अविरत वीज पुरविणे कंपन्यांना सक्तीचे होईल.""","""From April 1, companies will be forced to provide uninterrupted power to all consumers."""
MAR-train-00909,"""तसेच अधिक तपासानंतर अचूक आकडा हाती येईल, असेही रिझर्व्ह बँकेने सांगितले होते.""","""Also, the RBI had said that the exact figure would be available after further investigation.""","""एका पोलाद कंपनीच्या अधिकाऱ्याने सांगितले की, घरगुती पोलाद उद्योग अडचणीच्या काळातून जात आहे.""","""The domestic steel industry is going through tough times,"" said a steel company official."
MAR-train-00910,"""चहा बोर्ड, कॉफी बोर्ड, रबर बोर्ड अणि मसाले बोर्ड यांचे विलीनीकरण करून एकच एक बोर्ड स्थापन करण्याची सरकारची योजना होती.""","""The government had planned to form a single board by merging the tea board, coffee board, rubber board and spice board.""","""गुंतवणुकीचा सुरक्षित पोर्टफोलिओ तयार करण्यासाठी बालक विमा योजना हा अपरिहार्य घटक आहे.""","""A child insurance plan is an indispensable component in building a secure portfolio of investments."""
MAR-train-00911,"""बुद्धिमत्ता आणि चातुर्याचा कस या कार्यक्रमात लागणार आहे.""","""This program will require a lot of intelligence and ingenuity.""","""त्यानुसारच एअरलाइन्स कंपन्यांनीही अधिका-यांशी उद्दामपणे वागणा-या प्रवाशांची ओळख पटवणंही सुरू केलं आहे.""","""Accordingly, airlines have also started identifying passengers who behave rudely with officials."""
MAR-train-00912,"""ते लपवण्यासाठी प्रभू रामाच्या नावाचा ते आश्रय घेत आहेत.""","""They are taking refuge in the name of Lord Rama to hide it.""","""एकूणच मोठ्या पडझडीमुळे राष्ट्रवादी पक्ष हैराण झाला आहे.""","""The Nationalist Party is shocked by the massive fallout overall."""
MAR-train-00913,"""यानिमित्ताने राज्यातील सत्ताधारी महाविकास आघाडीमधील मतभेद पुन्हा एकदा चव्हाट्यावर आले आहेत.""","""On this occasion, the differences between the ruling Mahavikas Aghadi in the state have once again come to the fore.""","""राष्ट्रीय महामार्गावरील एका हॉटेलमध्ये बाळापूर तालुक्यातील अन्यायग्रस्त शेतकऱ्यांचा संवाद कार्यक्रम महसूलमंत्री बाळासाहेब थोरात व ठाकूर यांच्या उपस्थितीत पार पडला.""","""In a hotel on the national highway, a dialogue program of the unjust farmers of Balapur taluka was held in the presence of Revenue Minister Balasaheb Thorat and Thakur."""
MAR-train-00914,"""आतापर्यंत एकूण 572 लोक कोरोनातून बरे झाले असून, 31 लोकांची प्रकृती गंभीर आहे.""","""So far a total of 572 people have recovered from Corona, while 31 people are in critical condition.""","""यातून शेकडो बाटल्या रक्तसंकलन झाले.""","""Hundreds of bottles of blood were collected from this."""
MAR-train-00915,"""यानिमित्ताने मराठी सिनेसृष्टी अजून एका सुंदर कलाकृतीने संपन्न झाली, असे म्हटल्यास वावगं ठरणार नाही.""","""On this occasion, it would not be wrong to say that Marathi cinema has been blessed with yet another beautiful piece of art.""","""त्यादृष्टीने जुळवाजुळव व चाचपणी सुरु झाली आहे.""","""For that purpose, matching and testing has started."""
MAR-train-00916,"""पण त्याचा खोलात जाऊन विचार न होता, तो ‘धंद्या’साठी वापरला गेला.""","""But without thinking deeply about it, it was used for 'business'.""","""‘रांझना’चं पोस्टर जरा वेगळं असावं असा त्यांनी विचार करून त्यांनी पाब्लो नेरुदा यांच्या कविता वापरल्यात.""","""He thought the poster of 'Raanzana' should be a little different and used Pablo Neruda's poems."""
MAR-train-00917,"""मुंबई (प्रतिनिधी) : अभिनेता सुशांत सिंह राजपूत आत्महत्या प्रकरणापासून बॉलिवूड अनेक कलाकारांना ट्रोल केलं जात असून, अभिनेत्री सोनाक्षी सिन्हावर वादग्रस्त टिप्पणी केल्याप्रकरणी औरंगाबादमधून एका २७ वर्षीय तरुणाला अटक करण्यात आली आहे.""","""Mumbai (Representational): Since actor Sushant Singh Rajput's suicide case, many Bollywood actors have been trolled. A 27-year-old youth from Aurangabad has been arrested for making controversial comments on actress Sonakshi Sinha.""","""हे पोस्टर स्टुडियो दिवाकरने डिझाइन केलं होतं.""","""This poster was designed by Studio Diwakar."""
MAR-train-00918,"""नाही आले तर दुखवटयाचा ठराव मांडून पुढे जायचं असेही शरद पवार आपल्या भाषणात शेवटी म्हणाले.""","""If not, Sharad Pawar said at the end of his speech that he would go ahead with a painful resolution.""","""या प्रकरणी पुढील सुनावणी चार आठवडयांपर्यंत तहकूब केली आहे.""","""Further hearing in this matter is adjourned for four weeks."""
MAR-train-00919,"""हे समभाग बीएसई आणि एनएसईमध्ये सूचीबद्ध होतील.""","""These shares will be listed on BSE and NSE.""","""तसेच आम आदमी पक्षातर्फे यापुढे केल्या जाणाऱ्या कोणत्याही दावा किंवा आरोपाच्या गांभिर्यावर लोक आणि माध्यमं प्रश्नचिन्ह उभे करतील.""","""Also the public and the media will question the seriousness of any claim or allegation made by the Aam Aadmi Party henceforth."""
MAR-train-00920,"""पेस-स्टेपानेकने गुरुवारी तिसरे सीडींग असलेल्या नेनाद-डॅनियल जोडीवर विजय मिळवला होता.""","""Paes-Stepanek had a win over third-seeded Nenad-Daniels on Thursday.""","""तसेच ही भरतीप्रक्रिया येत्या वर्षभरात पूर्ण करा, असेही आदेश देण्यात आले आहेत.""","""Also, it has been ordered to complete this recruitment process within the next year."""
MAR-train-00921,"""त्यामुळे आवश्यक सुधारणा होऊ शकल्या नव्हत्या.""","""It was not able to make the necessary improvements.""","""मात्र ३-० विजयामुळे मॅँचेस्टर सिटी आणि चेल्सी यांचे गुण समान झाले आहेत.""","""But the 3-0 win brings Manchester City and Chelsea level on points."""
MAR-train-00922,"""मात्र त्यांनी राज्यमंत्री पद स्वीकारण्यास नकार दिला होता.""","""But he refused to accept the post of Minister of State.""","""मुंबई - संपूर्ण देशाचं लक्ष लागलेल्या अयोध्या प्रकरणाचा निकाल सुप्रीम कोर्टाने आज दिला आहे.""","""Mumbai - The Supreme Court has today given the verdict of the Ayodhya case which caught the attention of the entire country."""
MAR-train-00923,"""यावरून काँग्रेसने केंद्र सरकारवर प्रश्नचिन्ह उपस्थित केले आहे.""","""On this, the Congress has raised a question mark on the central government.""","""जम्मू-काश्मीरला जाण्यासाठी युरोपियन युनियनच्या शिष्टमंडळाला परवानगी देण्यात आली.""","""European Union delegation allowed to visit Jammu and Kashmir."""
MAR-train-00924,"""ती तिच्या सोशल मीडिया अकाऊंटवरदेखील योगा पोझेसमधील फोटो चाहत्यांसाठी शेअर करते.""","""She also shares photos in yoga poses for fans on her social media accounts.""","""यात कोणाचाही हस्तक्षेप सहन करणार नाही.""","""No interference will be tolerated."""
MAR-train-00925,"""उपांत्यपूर्व फेरीनंतरचे दोन्ही दिवस झोपेच्यादृष्टीने माझ्यासाठी महत्त्वपूर्ण आहेत.""","""Both days after the quarter-finals are important for me in terms of sleep.""","""त्यानंतरच नाट्य संमेलनाच्या अध्यक्षपदावर शिक्कामोर्तब होईल.""","""Only after that will the presidency of the Natya Samamel be sealed."""
MAR-train-00926,"""अखेरच्या षटकात ओमानला १५ धावांची आवश्यकता असताना मॅक्स सोरेन्सनने केलेल्या सुमार गोलंदाजीचा फायदा घेत ओमानने खळबळजनक विजय मिळवला.""","""With 15 runs to spare in the last over, Oman benefited from some fine bowling by Max Sorenson to seal a thrilling victory.""","""डरबन : एबी डिव्हिलियर्स (६६), हाशिम आमला (८१), डेव्हिड मिलर (७०) यांची शानदार अर्धशतके आणि डेल स्टेन, वर्नोन फिलँडर, इम्रान ताहीर (प्रत्येकी ३ बळी) यांचा भेदक मारा या बळावर दक्षिण आफ्रिकेने पावसाचा अडथळा आलेल्या पहिल्या वन-डे सामन्यात डकवर्थ लुईस नियमानुसार वेस्ट इंडिजला ६१ धावांनी धूळ चारली़ दक्षिण आफ्रिकेने प्रथम फलंदाजी करताना ४८़२ षटकांत ८ बाद २७९ धावा केल्या होत्या़ तेव्हा पावसामुळे सामना रोखण्यात आला़ यानंतर विंडीजसमोर विजयासाठी ३२ षटकांत २२५ धावांचे कठीण आव्हान ठेवले़ प्रत्युत्तरात ख्रिस गेलने आपल्या स्फोटक शैलीत फलंदाजी करताना पहिल्या विकेटसाठी ६ षटकांत ५१ धावांची भागीदारी रचली़ त्याने अवघ्या २४ चेंडूंत ५ चौकार आणि २ षटकारांसह ४१ धावांची आक्रमक खेळी केली़ तो डेल स्टेनच्या गोलंदाजीवर यष्टीरक्षक एबी डिव्हिलियर्सकडे झेल देऊन बाद झाला़ यानंतर आफ्रिकेच्या वर्नोन फिलँडरने पुढच्याच षटकात लियॉन जॉन्सनला तंबूचा रस्ता दाखविला़ यानंतर मात्र विंडीज संघाचे गडी नियमित अंतराने बाद होत गेले़ अखेर हा संघ २८़२ षटकांत १६४ धावांत गारद झाला़ डिव्हिलियर्स या सामन्याचा मानकरी ठरला़ त्याआधी हाशिम आमला, डिव्हिलियर्स आणि मिलर यांच्या अर्धशतकांच्या बळावर १़५ षटकांचा खेळ शिल्लक असताना ८ बाद २७९ धावांपर्यंत मजल मारली़ दक्षिण आफ्रिकेने पहिले २ बळी लवकरच गमावले़ यानंतर डिव्हिलियर्सने आमलासह तिसऱ्या गड्यासाठी ९९ आणि मिलरसोबत चौथ्या गड्यासाठी १२३ धावांची भागीदारी करताना संघाला संकटातून बाहेर काढले़ ५४ धावा पूर्ण करताच आमलाने १०४ सामन्यांत ५ हजार धावांचा पल्ला पूर्ण केला.""","""Durban: Brilliant half-centuries from AB de Villiers (66), Hashim Amla (81), David Miller (70) and penetrating knocks from Dale Steyn, Vernon Philander, Imran Tahir (3 wickets each) helped South Africa win the first rain-hit ODI. In the day match, Duckworth Lewis thrashed the West Indies by 61 runs. Batting first, South Africa scored 279 for 8 in 48/2 overs when the match was stopped due to rain. He made an aggressive knock of 41 runs in just 24 balls with 5 fours and 2 sixes. In the end, the team was bowled out for 164 in 28/2 overs with de Villiers leading the match before half-centuries from Hashim Amla, de Villiers and Miller saw them reach 279 for 8 with 1.5 overs to play. Amla completed 5000 runs in 104 matches as she scored 54 runs to lift the team out of trouble in a 123-run partnership with Miller for the fourth wicket."
MAR-train-00927,"""तर त्याची बायको व्हिक्टोरिया आणि चार मुलं ही लंडनमध्ये राहत आहेत.""","""So his wife Victoria and four children live in London.""","""त्यांना राजकीय (झारखंड मुक्ती मोर्चा आणि भाजप) पक्षांशी जुळवून न घेता आल्यामुळे ते मग विस्मृतीमध्ये गेले.""","""As they were not aligned with political parties (Jharkhand Mukti Morcha and BJP), they then faded into oblivion."""
MAR-train-00928,"""त्यासाठी त्यांनी काही मंडळ व्यवस्थापकांशी व्हिडीओद्वारे संवादही साधला आहे.""","""For that he has also interacted with some board managers through video.""","""-------------""","""------------"""
MAR-train-00929,"""मेसीच्या अर्जेटिना संघानेही तीन वर्षापूर्वी कोलकात्यात लढत खेळली होती.""","""Messi's Argentina team also played a match in Kolkata three years ago.""","""खर्च वृद्धी ६ टक्क्यांनी कमी केली जाऊ शकते.""","""Expenditure growth can be reduced by 6 percent."""
MAR-train-00930,"""पक्षाचे खासदार असले तरी पदाधिकारी म्हणून त्यांची भूमिका आम्हाला मान्य नाही असं राष्ट्रवादीचे मुंबई सरचिटणीस आणि ओबीसी विजे एनटी समन्वय समितीचे राज्य समन्वयक बबन मदने यांनी सांगितले.""","Baban Madane, Mumbai General Secretary of NCP and State Coordinator of OBC Vije NT Coordinating Committee, said, ""Even though he is a party MP, we do not accept his role as office bearer.""","""मुंबई - हिंदुत्वाची गर्जनाच देशाला सुरक्षेची कवचकुंडले देईल.""","""Mumbai - The roar of Hindutva will give the country its security shield."""
MAR-train-00931,"""यामुळे पेट्रोल, डिझेल जीएसटीखाली येणे अशक्य असल्याचे सुत्रांनी सांगितले.""","""Because of this, it is impossible for petrol, diesel to come under GST,"" sources said.","""2014मध्ये दिलेली आश्वासनं पूर्ण न करणाऱ्या भाजपाला निवडणूक जाहीरनामा काढण्याचा कोणताही नैतिक अधिकार नाही.""","""BJP has no moral right to come up with an election manifesto that has not fulfilled the promises it made in 2014."""
MAR-train-00932,"""निकाल : भारत १४२ धावांनी विजयी.""","""Result: India win by 142 runs.""","""त्यामध्ये 12 महिला उमेदवारांचा समावेश आहे.""","""That includes 12 women candidates."""
MAR-train-00933,"""मुंबई- साठाव्या फिल्मफेअर पुरस्कार सोहळ्यात ‘क्वीन’ने सहा, तर ‘हैदर’ने पाच फिल्मफेअर मिळवत बाजी मारली.""","""Mumbai- 'Queen' wins six, 'Haider' five Filmfare awards at 6th Filmfare Awards.""","""पण मुंबई पोलिसांकडून नको असे तिने ट्विटरवर म्हटलंय.""","""But she said on Twitter that Mumbai police don't want it."""
MAR-train-00934,"""तयार चांदीचा भाव १५० रुपयांनी कमी होऊन ३७,८५० रुपये आणि चांदी साप्ताहिक डिलिव्हरीचा भाव १२५ रुपयांच्या घसरणीसह ३८,०१५ रुपये प्रतिकिलो झाला.""","""Silver ready fell by Rs 150 to Rs 37,850 and silver weekly delivery fell by Rs 125 to Rs 38,015 per kg.""","""व्याज सवलत योजनेनुसार शेतकऱ्यांना सध्या एक वर्षासाठी तीन लाख रुपयांच्या अल्पकालिक कर्जावर एक वर्षासाठी सात टक्के व्याज मिळते.""","""Under the interest subsidy scheme, farmers currently get seven per cent interest for one year on short-term loans of Rs three lakh for one year."""
MAR-train-00935,"""भविष्यात कोरोनानंतरच्या जगात अशाच व्यवसायांची गरज असून ठाणे पालिका प्रशासनाचा हा पॅटर्न राज्यात पथदर्शी ठरेल, हा विश्वासही पाचंगे यांनी व्यक्त केला आहे.""","""Pachange also expressed the belief that there is a need for such businesses in the post-Corona world in the future and this pattern of the Thane Municipal Administration will be a pioneer in the state.""","""मुंबई - राज्यातील विधानसभेचा निकाल लागून १५ दिवसांहून अधिक काळ लोटला तरी राज्यात नवीन सरकार स्थापन होऊ शकलं नाही.""","""Mumbai - More than 15 days have passed since the result of the state assembly, the new government could not be formed in the state."""
MAR-train-00936,"""त्यांच्या आधीच्या नात्याचा त्यावर काहीच परिणाम होणार नाही.""","""Their previous relationship will have no bearing on that.""","""जोवर आपल्या समस्यांचा निर्वाडा होत नाही तोपर्यंत आंदोलन सुरुच राहणार, अशी भूमिका प्रशिक्षणार्थ्यांनी घेतली आहे.""","""The trainees have taken a stand that the agitation will continue until their problems are resolved."""
MAR-train-00937,"""आता तिचा चित्रपट समजायचा म्हणजे त्यासाठी तमिळ शिकायलाच हवं.""","""Now to understand her film, one has to learn Tamil.""","""अशाच आई आणि मुलीची आगळीवेगळी कथा म्हणजे स्वप्ना वाघमारे-जोशी दिग्दर्शित ‘माधुरी’ चित्रपट.""","""The Swapna Waghmare-Joshi directorial 'Madhuri' is another story of a similar mother and daughter."""
MAR-train-00938,"""याबाबत अधिक माहिती अशी, हरसूल येथे राहणारा नितीन टबाले याचा सावरगाव शिवारात गंगापूर धरणाच्या परिसरात पाटबंधारे विभागाच्या मालकीच्या जागेत मृतदेह आढळून आला होता.""","""For more information, the dead body of Nitin Tabale, a resident of Harsul, was found in the area owned by the Irrigation Department in the area of Gangapur Dam in Savargaon Shivara.""","""त्यानुसार पोलीस उपायुक्त संभाजी कदम, सहाय्यक पोलीस आयुक्त डॉ. शिवाजी पवार यांच्या मार्गदर्शनाखाली वरिष्ठ पोलीस निरीक्षक जयराम पायगुडे, पोलीस निरीक्षक राजकुमार वाघचवरे, उपनिरीक्षक किरण औटी, पोलीस कर्मचारी नवनाथ जाधव, शिरीष गावडे, अश्विन कुमकर, नितीन चांदणे यांच्या पथकाने अंधेरी येथे जाऊन द्विवेदी याला पकडले़ त्याच्या घरातून स्टेट बँकेची १४ एटीएम कार्ड हस्तगत केली आहे.""","""Accordingly, under the guidance of Deputy Commissioner of Police Sambhaji Kadam, Assistant Commissioner of Police Dr. Shivaji Pawar, a team of Senior Police Inspector Jairam Paigude, Police Inspector Rajkumar Waghchavare, Sub-Inspector Kiran Ooty, Police Personnel Navnath Jadhav, Shirish Gawde, Ashwin Kumkar, Nitin Chandane went to Andheri and visited Dwivedi. He was caught and 14 State Bank ATM cards were seized from his house."""
MAR-train-00939,"""त्यामुळे मुंबईविरुद्ध गुजरातचा कस लागणार, हे निश्चित.""","""So, how will Gujarat fare against Mumbai is certain.""","""कोठेही हिंसक घटना घडली नाही, असे उपमुख्य निवडणूक आयुक्त संदीप सक्सेना यांनी सांगितले.""","""There was no violent incident anywhere,"" said Deputy Chief Election Commissioner Sandeep Saxena."
MAR-train-00940,"""सरकारने दिलेली वचने आणि त्यांची प्रत्यक्षातील स्थिती वचन १ : २0१९पर्यंत कंपनी कर २५ टक्के करण्यात येईल.""","""Promises made by the government and their status in reality Promise 1: Company tax will be reduced to 25 percent by 2019.""","""या संस्थांची विदेशी देणग्या नियंत्रण कायदा (एफसीआरए) द्वारा केलेली नोंदणी रद्द करण्यात आली आहे.""","""The registration of these organizations under the Foreign Donations Control Act (FCRA) has been cancelled."""
MAR-train-00941,"""एकदा मंडईत भाजी खरेदीला गेले असताना एक भिकारी जगन्या (किशोर कदम) त्यांच्या मागे लागतो.""","""Once while going to buy vegetables in the market, a beggar Jaganya (Kishore Kadam) follows them.""","""गोरेगाव फिल्मसिटी येथे उभारलेल्या बिग बॉसच्या सेटवरच थेट सातारा पोलिस गेले.""","""Satara Police went directly to the set of Bigg Boss which was erected at Goregaon Film City."""
MAR-train-00942,"""एका सुंदर नात्याची गोष्ट सांगणा-या ‘माधुरी’ चित्रपटात शरद केळकरसह सोनाली कुलकर्णीची महत्त्वाची भूमिका आहे.""","""Madhuri, a beautiful relationship story, stars Sonali Kulkarni in an important role along with Sharad Kelkar.""","""- गौतम चाबूकस्वार, आमदार, पिंपरी.""","""- Gautam Whip, MLA, Pimpri."""
MAR-train-00943,"""(लोकमत न्यूज नेटवर्क)""","""(Lokmat News Network)""","""आणखी बातम्या. . .""","""More news . . ."""
MAR-train-00944,"""ज्यांनी अर्ज केले आहेत, त्यांना अधिवासाचा दाखला सादर करावा लागणार आहे.""","""Those who have applied, will have to submit proof of residence.""","""हे काम लवकरच पूर्ण करण्याचे नियोजन पालिकेचे आहे.""","""The municipality plans to complete this work soon."""
MAR-train-00945,"""तर दुसरीकडे 50 शेअर्सचा राष्ट्रीय शेअर बाजारातील निफ्टीतही 16.90 अंकांची वाढ होऊन तो 10,911.60पर्यंत पोहोचला आहे.""","""On the other hand, the 50-share National Stock Exchange Nifty also gained 16.90 points to touch 10,911.60.""","""दुसरीकडे विरोधकांचा मुकाबला करण्यासाठी सत्ताधारी भाजपाने नोटाबंदीला एक वर्ष पूर्ण होत असताना, हा दिवस ‘काळा पैसा विरोधी दिन’पाळण्याचे ठरविले आहे.""","""On the other hand, to counter the opposition, the ruling BJP has decided to observe the day as 'Anti-Black Money Day' as it completes one year of demonetisation."""
MAR-train-00946,"""संपूर्ण राज्यात केवळ एकाच जागी काँग्रेसचा विजय झाला.""","""Congress won only one seat in the entire state.""","""गेल्या काही दिवसांत राज्यात झालेल्या महिला अत्याचारामुळे महिलांच्या सुरक्षेचा प्रश्नचिन्ह निर्माण झाला आहे.""","""The violence against women in the state in the last few days has raised the question of women's safety."""
MAR-train-00947,"""या इतिहासाची पुनरावृत्ती आगामी वर्षात होऊ नये, अशीच गुंतवणूकदारांची अपेक्षा आहे.""","""Investors hope that this history does not repeat itself in the coming year.""",""">आगामी काळात मोठी संधी जीएसटीची अंमलबजावणी आणि मान्सूनची समाधानकारक सुरुवात यामुळे आर्थिक आघाड्यांवर उत्साह असल्याचे दिसून येत आहे.""","""&gt; BIG OPPORTUNITY AHEAD The implementation of GST and a satisfactory start to the monsoons are showing buoyancy on the economic front."""
MAR-train-00948,"""पुढच्या काही महिन्यात नाव बदलण्याची अपेक्षा आहे.""","""The name change is expected in the next few months.""","""त्यांच्याविरोधात भारतीय दंड संहिता (आयपीसी) च्या विविध कलमांखाली एफआयआरही दाखल करण्यात आला.""","""An FIR was also lodged against them under various sections of the Indian Penal Code (IPC)."""
MAR-train-00949,"""त्यानंतर मायलेकींनीही आयुष्य संपवल्याची हृदयद्रावक घटना समोर आली आहे.""","""Then came the heartbreaking incident of Mileki also ending his life.""","""शाळेच्या विद्यार्थ्यांच्या टोळी युध्दातून घडली घटना.""","""Incident from school student gang war."""
MAR-train-00950,"""सहकार्याची क्षेत्रे खालीलप्रमाणे आहेत:""","""Areas of cooperation are as follows:""","""नवनवीन तंत्रज्ञान बेलारूस पुरवणार आहे.""","""Belarus will provide new technologies."""
MAR-train-00951,"""रिझर्व्ह बँक शुक्रवारी व्याज दरांबाबत घोषणा करणार आहे.""","""Reserve Bank to announce interest rates on Friday.""","""मुकेश अंबानींचारिलायन्स उद्योग समूह आता देशातील जवळपास सर्व शहरांमध्ये जिओच्या नावानं पेट्रोलपंप सुरू करणार आहे.""","""Mukesh Ambani's Chariliance Udyog Group is now set to launch Jio petrol pumps in almost all cities across the country."""
MAR-train-00952,"""असे असले तरीही किमचे हे फोटो जुने आहेत की नाही याबाबत अद्याप दुजोरा मिळू शकलेला नाही.""","""However, it has not yet been confirmed whether these photos of Kim are old or not.""","""हे आव्हान भारताच्या क्रिकेटपटूंनी पेलले,’’असे अरुण यांनी सांगितले.""","""This challenge was met by Indian cricketers,"" said Arun."
