PairID,Text1,Text1 Translation,Text2,Text2 Translation
kin_train_00627,"Sunrise FC yaraye itsinze Rayon Sports ibitego 2-1 mu mukino w’umunsi wa gatanu wa Shampiyona, ifata umwanya wa karindwi n’amanota arindwi.","Sunrise FC beat Rayon Sports 2-1 last night in the fifth day of the Championship, taking seventh place with seven points.",Muri iyo mikino kandi yatsinzwemo n'amakipe bahanganye harimo uwa APR FC yatsinzwemo ibitego 2-1 ndetse na Rayon Sports yayinyagiye ibitego 3-,"In those matches, they were defeated by rival teams, including APR FC, who were defeated by 2-1 goals, and Rayon Sports, who were defeated by 3-goals."
kin_train_00628,"Ati “Ndashimira abamfasha by’umwihariko papa, kuko amfasha ahantu hose, ndashimira kandi abakurikira ibihangano byanjye mbabwira ko mfite imishinga myinshi izajya hanze mu minsi mike cyane.”","He said, ""I thank those who help me especially my father, because he helps me everywhere, I also thank those who follow my art and tell them that I have many projects that will be out in a few days.""","“ Niba virusi itarwanyijwe ngo itsindwe ahantu hose, ntitwayitsinda ku rwego rw’Isi, kuko izajya ahantu hamwe igumeyo, kandi ishobora kutugarukana”.","""If the virus is not fought to be defeated everywhere, we will not defeat it at the global level, because it will go to one place and stay, and it can come back to us""."
kin_train_00629,Utaranigwa agaramye agira ngo ijuru riri hafi!,Don't be fooled by saying that heaven is near!,Yakomeje agira ati “Natangira mbwira urubyiruko ko utaranirwa agaramye agira ngo ijuru riri hafi!,"He continued, “I would start by telling the youth that you have not failed and said that heaven is near!"
kin_train_00630,"Twakwanzura ko kugira ngo imibonano mpuzabitsina iryohere abayikora , igomba kumara hagati y'iminota 17 na 43 habariwemo igihe cyo gutegurana kw'abashakanye nkuko ubushakashatsi bwabigaragaje.","We can conclude that in order for sexual intercourse to be enjoyable for those who do it, it should last between 17 and 43 minutes including the time of preparation of the couple as the research has shown.",Igihe cyiza cyo gutegurana kigomba kumara hagati y'iminota 10 na,A good preparation time should be between 10 and 15 minutes
kin_train_00631,"Kuwa 29 Kanama 2016, Umuyobozi w’Ishami rihuza ibikorwa by’Imirenge SACCO muri RCA, Mukakarangwa Francisca, yandikiye abayobozi ba Sacco abamenyesha ko bashobora kugura ibikoresho bitangiye isoko.","On August 29, 2016, the Director of the SACCO Coordination Department in RCA, Mukakarangwa Francisca, wrote to the Sacco leaders to inform them that they can buy equipment from the market.","IGIHE yagerageje kuvugana n’Umuyobozi w’Ishami rihuza ibikorwa by’Imirenge SACCO muri RCA, Mukakarangwa Francisca ari nawe wasinye kuri izi baruwa zombi ntitwamubona kuri telefoni ye igendanwa.","WHEN he tried to talk to the Head of the Coordination Department of SACCO Sectors in RCA, Mukakarangwa Francisca who also signed these two letters, we could not find him on his mobile phone."
kin_train_00632,"Nkuko Padiri Muzungu Bernardin abivuga mu gitabo yise “ Le Patriotisme Jusqu’au Sang’’, Robwa Nyiramateke ni ishema n’icyubahiro ku bagoren’abakobwa babayeho mu mateka y’u Rwanda.","As Padiri Muzungu Bernardin says in his book ""Le Patriotisme Jusqu'au Sang"", Robwa Nyiramateke is the pride and honor of women and girls who lived in the history of Rwanda.",Ibitabo byifashishijwe: Le Patriotisme Jusqu’au Sangcya Padiri Muzungu Bernardin Les Recits Historiques cyaA Coupez na Th Kamanzi,Reference books: Le Patriotisme Jusqu'au Sangcya Padiri Muzungu Bernardin Les Recits Historiques by A Coupez and Th Kamanzi
kin_train_00633,Algeria niyo yafunguye amazamu ku munota wa 10 ku gitego cyatsinzwe na Farouk Chafai.,Algeria opened the scoring in the 10th minute with a goal scored by Farouk Chafai.,"Ku munota wa 29, Algeria yatsinze icya 3 cyatsinzwe nanone na Farouk Chafai.","At the 29th minute, Algeria won the 3rd which was also scored by Farouk Chafai."
kin_train_00634,Iki gice kigira uruhare runini mu gukora imibonano mpuzabitsina kuko ari cyo kibika ubushyuhe n'ubushake bwo gutera akabariro ku mugore.,This part plays an important role in having sex because it is the one that stores the heat and the desire to cause pain in the woman.,"Iki gice kigira uruhare gusa mu gukora cyangwa gukenera imibonano mpuzabitsina ntahandi nko mu gutwita, mu mihango cyangwa mu kwihagarika nk'uko bamwe usanga babyibwira.","This part is only involved in having or needing sex and not in pregnancy, menstruation or abstinence as some people think."
kin_train_00635,"Musenge kandi mwirinde mutagwa mu moshya, muhore mwiteguye Umwarimu akaba n'umuvugabutumwa: Richard BUROYUMUTIMA From: Gethsemane Gospel Ministries Ukeneye ibindi bisobanuro cyangwa gutanga ubwunganizi Contacts:0722356430 (Whatsapp);0781561919","Pray and take care not to be deceived, always be prepared Teacher and evangelist: Richard BUROYUMUTIMA From: Gethsemane Gospel Ministries If you need more information or to offer your support Contacts: 0722356430 (Whatsapp); 0781561919",Amen Like Face book: Richard Buroyumutima Like page: Gospel Tone Richard BUROROYUMUTIMA Contact: 0722356430 (Whatsapp) From: Gethsemane Gospel Ministries,Amen Like Face book: Richard Buroyumutima Like page: Gospel Tone Richard Buroroyumutima Contact: 0722356430 (Whatsapp) From: Gethsemane Gospel Ministries
kin_train_00636,"Ubwo yatangiza iyo gahunda, Minisitiri w’Urubyiruko n’ikoranabuhanga, Jean Philbert Nsengimana yavuze ko “uwo mushinga nukora neza uzagezwa mu gihugu hose.”","When he launched the program, the Minister of Youth and Technology, Jean Philbert Nsengimana said that ""if the project is successful, it will be implemented throughout the country.""","Minisitiri w'Urubyiruko n’ikoranabuhanga, Jean Philbert Nsengimana","Minister of Youth and Technology, Jean Philbert Nsengimana"
kin_train_00637,"Nyuma y'uyu muganda umuyobozi w'akarere ka Ruhango, yashimiye uruhare n'urukundo abaturage bagaragaje mu kwitabira iki gikorwa, akaba yabasabye ko bazakomeza buri umwe akakigira icye.","After this community, the Ruhango district mayor thanked the people for their participation and love in participating in this event, and asked them to continue each and every one of them.","Umuyobozi w'akarere ka Ruhango, Mbabazi Francois Xavier, ni umwe mu bahanuye abakoresha ibiyobya bwenge kubireka, ariko atunga abayobozi binzego z'ibanze kugira uruhare mu ikoreshwa rw'ibiyobyabwenge.","Ruhango District Mayor, Mbabazi Francois Xavier, is one of those who have advised drug users to stop, but he supports the local authorities to be involved in the use of drugs."
kin_train_00638,Riderman yavuze ko abahanzi bakora Hip Hop biyemeje kutazatanga ruswa ngo ibihangano byabo bicishwe ku ma Radio cyangwa kuri za Tereviziyo.,Riderman said that Hip Hop artists are committed to not paying bribes to have their art played on Radio or Television.,Iyo ndirimbo ye iri mu njyana ya Hip Hop iri mu za mbere zikinwa cyane ku ma radio na tereviziyo.,His Hip Hop song is one of the most played on radio and television.
kin_train_00639,“Mfite ibyiringiro” ni indirimbo ya kabiri Korali Shalom yashyize hanze kuva umwaka watangira.,"""I Have Hope"" is the second song Korali Shalom has released since the beginning of the year.",Umva indirimbo nshya ya Korali Shalom yise ‘Mfite Ibyiringiro’ Shalom iri muri korali zikunzwe mu ruhando rw’abakunzi b’umuziki uhimbaza Imana,Listen to Choir Shalom's new song 'I Have Hope' Shalom is one of the most popular choirs in the world of worship music.
kin_train_00640,"Akomeza avuga ko ari byiza gukomeza kubafasha kumenya neza no gusobanukirwa amateka ya Jenoside yakorewe Abatutsi n’ubukana yakoranywe, bikabafasha gukura neza mu mitekerereze, birinda amacakubiri.","He goes on to say that it is good to continue to help them know and understand the history of the Genocide against the Tutsis and the violence that was done, helping them grow mentally, preventing divisions.",Akomeza avuga ko Jenoside yakorewe abatutsi yatangiye mu karere ka Burera mu kwezi kwa Gashyantare,He goes on to say that the genocide against the Tutsis began in the Burera region in the month of February
kin_train_00641,Ishami ry’umuryango w’abibumbye ryita ku buzima (OMS/WHO) ryaburiye ko iki cyorezo kiri kongera umuvuduko.,The United Nations Health Organization (WHO/WHO) has warned that the epidemic is increasing.,Icyorezo cya COVID-19 kizatinda gucika ku isi (OMS) Ishami ry’Umuryango w’Abibumbye ryita ku Buzima (OMS/WHO) ryaburiye isi yose ko icyorezo cya coronavirus kitazarangira vuba.,The epidemic of COVID-19 will not end soon in the world (WHO) The World Health Organization (WHO/WHO) has warned the whole world that the epidemic of coronavirus will not end soon.
kin_train_00642,Impamvu zo kwandura indwara zo mu gitsina : Ukumagara mu gitsina kandi bishobora guterwa n'indwara zifata mu gitsina.,Causes of sexually transmitted diseases: Sexual dysfunction can also be caused by sexually transmitted diseases.,"Impamvu z'ibiyobyabwenge : Itabi, alukolo nyinshi (alcool) bishobora na byo gutera ukumagara mu gitsina biherekejwe no kunanirwa k'ubwonko, no kugira umunaniro umubiri wose.","Causes of drugs: Smoking, alcohol can also cause erectile dysfunction accompanied by brain failure, and fatigue throughout the body."
kin_train_00643,Inama y'Abaminisitiri yagejejweho raporo ku mishyikirano yabaye hagati ya Guverinoma y'u Rwanda na Sosiyete Hakan Madencilik Ve Elektrik Uretim San.,The Cabinet meeting was presented with a report on the negotiations between the Government of Rwanda and the Company Hakan Madencilik Ve Elektrik Uretim San.,"Inama y'Abaminisitiri yagejejweho Raporo y'ibyakozwe ku ishyirwa mu bikorwa ry'Intego z'Ikinyagihumbi, amasomo u Rwanda rwigiyemo na Gahunda y'Ishyirwa mu bikorwa ry'Intego z'Iterambere Rirambye, irayemeza.","The Cabinet meeting was presented with the report on the implementation of the Millennium Development Goals, the lessons Rwanda has learned and the Implementation Plan for the Sustainable Development Goals, and it approves."
kin_train_00644,Bwana MBONERA Theophile: Umuyobozi Mukuru ushinzwe Serivisi z'Ubutabera/Head of Legal Services/ Principal State Attorney ?,Mr. MBONERA Theophile: Head of Legal Services/ Principal State Attorney?,Bwana RUNIGA Pierre Claver: Umuyobozi w'Ishami rishinzwe ibijyanye n'Ikirango n'Ireme ry'inyandiko z'ubutabera/Division Manager/Senior State Attorney ?,Mr. RUNIGA Pierre Claver: Division Manager/Senior State Attorney?
kin_train_00645,"nuko Esther aramusubiza ati:""urakoze muvandi kandi nanjye usibye kuba nishimira umukunzi wanjye nishimiye no kubona umuvandimwe wanjye anyifuriza ibyiza!""","and Esther replied: ""Thank you for reading and I am also happy to see my brother wishing me well!""","akomeza agira ati:""ubu rero mboneyeho umwanya wo gusaba imbabazi umuvandimwe wanjye Esther kuko naharabitse umukunzi we kandi mubeshyera ni ukuri nabiterwaga n’amafaranga nahabwaga na Cyusa!""","He continues: ""So now I take the opportunity to apologize to my brother Esther because I cheated on his girlfriend and lied to him, it was because of the money I received from Cyusa!"""
kin_train_00646,"Ashimira abakozi ba BK n'aba Kobil baje kuremera abarokotse Jenoside, yabasabye gufatanya n'ubuyobozi gusura inka zatanzwe no gukurikirana imibereho ya zo.","He thanked the employees of BK and the Kobil who came to meet the Genocide survivors, and asked them to cooperate with the management to visit the donated cows and monitor their welfare.","Yagize ati ""Nubwo ari amasosiyeti aba yatanze inka ariko aba agomba gufatanya n'ubuyobozi gukurikirana imibereho y'izi nka.""","He said, ""Although it is the society that donated the cows, they must cooperate with the management to monitor the welfare of these cows."""
kin_train_00647,Hari amakuru ku rundi ruhande avuga ko Runtown yaba ari i Kigali aho yaje gusura umukobwa bamaze igihe bari mu rukundo.,There are reports on the other hand that Runtown was in Kigali where he visited a girl who had been in love for some time.,Birashoboka cyane ko yaba yaje gusura umukobwa bamaze igihe bashuditse nubwo ntabizi neza.”,"It is very likely that he came to visit the girl they have been engaged to for a while, although I don't know for sure.”"
kin_train_00648,Gicumbi Distr Byiringiro Fidele wari Umunyamabanga Nshingwabikorwa w'Akarere ka Gicumbi yeguye ku mirimo ye ku mpamvu avuga ko ari ize bwite.,"Gicumbi Distr Byiringiro Fidele, who was the Executive Secretary of Gicumbi District, resigned from his position on the grounds that he says it is personal.","Gahunda ya siporo ya buri wa gatanu ku bakozi ba leta igomba kubahirizwa kandi utayitabiriye agahanwa, nk’uko umunyamabanga nshingwabikorwa w’akarere ka Gicumbi Byiringiro Fidele yabigarutseho.","The Friday sports program for civil servants must be respected and those who do not participate will be punished, according to Gicumbi District Executive Secretary Byiringiro Fidele."
kin_train_00649,"Abaganga barashaka ko Leta itanga ibikoresho byujuje ubuziranenge kandi bihagije byo kurinda abakozi bose b’ubuzima mu bigo nderabuzima byose, harimo n’abakora mu bitaro byigenga.","Doctors want the government to provide quality and adequate protective equipment for all health workers in all health facilities, including those working in private hospitals.","Barashaka kandi ko Leta yaha abakozi bose b’ubuzima bari mu bikorwa byo kurwanya covid-19, amafaranga y’ubwishingizi ku buzima bwabo.",They also want the government to provide health insurance to all health workers in the fight against covid-19.
kin_train_00650,"Ikigo cy'ubucuruzi mpuzamahanga ""Costco"" gikora ibikorwa by'ubucuruzi mu bihugu bitandukanye byo ku Isi, cyagejeje ikawa y'u Rwanda ku isoko mpuzamahanga, iriho ikirango cya ""Kirkland"".","""Costco"", an international trading company that operates in various countries around the world, has delivered Rwandan coffee to the international market under the ""Kirkland"" brand.","Ibi ni bimwe mu byatumye ikigo mpuzamahanga cy'ubucuruzi cyari gisanzwe kivanga ikawa y'u Rwanda mu yo mu bihugu bitandukanye byo ku Isi, kiyicuruza yonyine.","This is one of the reasons why the international trading company used to mix Rwandan coffee with that of different countries of the world, and sell it on its own."
kin_train_00651,"Nk’uko byemezwa na Komiseri Mukuru wa RRA, Richard Tusabe, imwe mu nzira bazifashisha mu kubigeraho ni ubukangurambaga.","According to the RRA Commissioner General, Richard Tusabe, one of the ways they will use to achieve this is campaigning.","Komiseri mukuru wa RRA, Richard Tusabe, avuga ko hazakorwa ubukangurambaga mu rwego rwo kongera umusoro utangwa n'abakora ibikorwa binyuranye [email protected]","RRA Chief Commissioner, Richard Tusabe, says that there will be a campaign to increase the tax paid by various operators [email protected]"
kin_train_00652,"Icyo gitekerezo cya MacKinnon icyakora kiracyahura n’imbogamizi mu mategeko, aho Itegeko Nshinga Amerika rikirimo icyuho ku kuba Visi Perezida warigeze gutorerwa kuba Perezida inshuro ebyiri.","MacKinnon's proposal still faces legal challenges, as the U.S. Constitution contains a loophole for a Vice President who has been elected President twice.","Itegeko Nshinga kandi rya Amerika ku bijyanye na Visi Perezida, rivuga ko umuntu ufite imiziro yo kutaba Perezida atemerewe no kuba Visi Perezida.","The Constitution of the United States in relation to the Vice President, states that a person who is not President is not eligible to be Vice President."
kin_train_00653,"Abasore b'ikipe ya Zimbabwe batatse bikomeye izamu ry'ikipe ya Mali, ndetse bakanabona uburyo bwashoboraga kuvamo igitego ariko ntibabubyaza umusaruro kugeza igice cya mbere kirangiye.","The boys of the Zimbabwe team attacked the defense of the Mali team, and even found a way to score a goal, but they did not capitalize on it until the end of the first half.","Igice cya kabiri cyatangiye amakipe yombi ashaka igitego, akanyuzamo agasatirana bikomeye, ariko ikipe ya Zimbabwe yo yatakaga bikomeye mu minota ya mbere y'igice cya kabiri.","The second half started with both teams looking for a goal, passing and attacking hard, but the Zimbabwean team was losing badly in the first minutes of the second half."
kin_train_00654,"Inkomoko y’Insigamugani ‘Yateje ubwega’ Uyu mugani bawuca iyo bumvise umuntu uvuga yamagirira cyane kugira ngo rubanda imugoboke, ni bwo bavuga ngo “Umva naka arateza ubwega”.","The origin of the myth 'He caused chaos' This myth is broken when they hear a person who is speaking loudly so that the people obey him, then they say ""Listen, he is causing chaos"".","Inkomoko y’Insigamugani ‘Bakunda inkwi bakanga abashenyi’ Uyu mugani bawuca iyo babonye umuntu ukunda ibintu kuruta ababikora, nibwo bavuga ngo “Bakunda inkwi bakanga abashenyi”.","The origin of the proverb 'They love wood and hate scavengers' This proverb they break when they see someone who loves things more than they do, that's when they say ""They love wood and hate scavengers""."
kin_train_00655,"Mugabe Aristide: Navuga ko ari Espoir BBC, kuko APR BBC yari imaze kurekura abanyamahanga bose, Kami Kabange na Ngando Bienvenue bahise baza muri Espoir BBC.","Mugabe Aristide: I would say it is Espoir BBC, because APR BBC had already released all the foreigners, Kami Kabange and Ngando Bienvenue then came to Espoir BBC.","Mugabe Aristide: Umukinnyi witwa Ngando Bienvenue ni we navuga ko twakinanye bikanyorohera cyane, gusa hari n’abandi nka Kami Kabange, Kajeguhakwa Bunene.","Mugabe Aristide: The player called Ngando Bienvenue is the one I would say we played very easily, but there are others like Kami Kabange, Kajeguhakwa Bunene."
kin_train_00656,"Hari kandi moteri enye nini (4 generators of 2,000 KVA) zitanga umuriro mu gihe usanzwe ubuze, hari n’ibigega bibika amazi agera kuri metero cube","There are also four large engines (4 generators of 2,000 KVA) that provide electricity in case of power outages, and there are water storage tanks of up to a cubic meter.",Babonye ko kandi tumwe mu duce tugize iyi virus dutaruka tukagera muri metero enye mu gihe hari utundi tuguma muri metero,They found that some parts of the virus do not spread up to four meters while others stay within meters.
kin_train_00657,Ni ikintu umuntu agomba gukora atari uko bimujemo ahubwo agomba kubikora kuko aribyo Imana imushakaho.,It is something that a person should do not because they are happy but because it is what God wants them to do.,Yari afite ubushobozi bwo kubikora kuko Imana iteganya imbaraga n’ ubushobozi kubo iha itegeko gukora ikintu runaka.,He had the ability to do it because God provides power and ability to those who give him the command to do something.
kin_train_00658,"Mazarati Jean Baptiste, yasabye abakora mu rwego rw’ubuvuzi kwitabira amahugurwa ahoraho ya CPD kugira ngo babashe kongera ubumenyi baba barakuye ku ntebe y’ishuri.","Mazarati Jean Baptiste, asked those working in the field of medicine to participate in continuous CPD training so that they can increase their knowledge from the classroom.","Mazarati Jean Baptiste, yasabye abakora mu rwego rw’ubuvuzi kwitabira amahugurwa ahoraho [email protected]","Mazarati Jean Baptiste, asked those working in the field of medicine to participate in continuous training [email protected]"
kin_train_00659,Ibi bikoresho ngo bifite agaciro k'amafaranga y'u Rwanda arenga miliyoni imwe.,These materials are said to be worth more than one million Rwandan francs.,"Mufti w’u Rwanda, Salim Hitimana, yavuze ko kuri uyu munsi mukuru w’igitambo inka n’ihene bizatangwaho igitambo bifite agaciro k’amafaranga y’u Rwanda arenga miliyoni","Mufti of Rwanda, Salim Hitimana, said that on this festival of sacrifice cows and goats will be sacrificed worth more than one million Rwandan francs."
kin_train_00660,Abakekwaho kumuhohotera kugeza ashizemo umwuka ni abagabo 4 bose bakaba bafungiye kuri sitasiyo ya Polisi ya Gatunda.,The suspects who abused her until she suffocated are 4 men who are all locked up at the Gatunda Police Station.,Aba basore 2 bombi bemera icyaha bakanagisabira imbabazi bavuga ko batazongera gukoresha urumogi kugeza ubu bakaba bafungiye kuri sitasiyo ya Polisi ya Kamembe.,The two young men admitted to the crime and pleaded for forgiveness saying that they will not use cannabis again and have been locked up at the Kamembe Police Station.
kin_train_00661,Ubukungu bw’u Rwanda uyu mwaka biteganyije ko buzazamuka kuri 2% buvuye kuri 1 % umwaka ushize.,Rwanda's economy this year is expected to grow by 2% from 1% last year.,IMF igaragaza ko ubukungu bw’u Rwanda buzazamuka kuri 8 % mu mwaka wa 2019 na 8% muri,The IMF shows that Rwanda's economy will grow by 8% in 2019 and 8% in
kin_train_00662,"Mu bizamini bisoza amashuri abanza abakobwa batsinze ku kigero cya 55,1% naho abahungu batsinda ku kigero cya 44,9%.",55.1% of girls pass the primary school exams and 44.9% of boys pass.,"Mu bizamini bisoza icyiciro cya mbere cy'amashuri yisumbuye(tronc commun) abakobwa batsinze ku kigero cya 52,10% naho abahungu batsinda ku kigero cya 47,8% ku ijana.",In the final exams of the first stage of high school (tronc commun) girls passed at a rate of 52.10% and boys passed at a rate of 47.8%.
kin_train_00663,"U Rwanda na Uganda nibyo byafashe iya mbere bica iyo myenda, hakurikiraho Kenya na Tanzania n’u Burundi butarabyumva neza.","Rwanda and Uganda were the first to cut the debt, followed by Kenya, Tanzania and Burundi, which did not understand it well.",Kenya yahise ibona tike y'igikombe cy'Isi ihita inafata umwanya wa kabiri nyuma ya Misiri yabaye iya mbere naho u rwanda ruba urwa gatatu.,Kenya immediately got a ticket to the World Cup and immediately took the second place after Egypt became the first and Rwanda became the third.
kin_train_00664,"Umukino ubanza wabereye i Kampaka, warangiye ikipe yo muri Uganda itsinze ibitego 3-0 mu gihe uwo kwishyura uteganyijwe kuri uyu wa Gatandatu.","The first match was held in Kampaka, which ended with the Ugandan team winning 3-0 while the second match is scheduled for this Saturday.","Umukino APR FC yatsinzemo Mukura warangiye ari ibitego 2 kuri 1, mu gihe umukino ubanza Mukura yari yatsinze APR FC ibitego 2 ku busa .","The match APR FC won against Mukura ended with 2 goals to 1, while in the previous match Mukura had won APR FC 2 goals for nothing."
kin_train_00665,"Guverineri w’Intara y’Amajyaruguru Gatabazi Jean Marie Vianney, asanga abanymuryango b’iyi Koperative batakabaye bataka ubukene nyamara hari uburyo bashobora gukora imishinga ibabyarira inyungu.","The Governor of the Northern Province of Katabazi, Jean Marie Vianney, finds that the members of this Cooperative are not crying poverty, but there are ways they can do projects that generate profit.","Guverineri w’Intara y’Amajyaruguru, Gatabazi Jean Marry Vianney, yabwiye abaturage ati “Tugomba kuboneza urubyaro dushaka ubuzima bwiza, ariko ntibigomba guhera mu magambo, bigomba gushyirwa mu bikorwa.”","The Governor of the Northern Province, Gatabazi Jean Marry Vianney, told the people: ""We must plan the offspring if we want a healthy life, but it should not start with words, it should be implemented."""
kin_train_00666,Cyabaye kuri iki cyumweru tariki ya 24 Nzeli 2017 i Remera ku Rusengero rwa Healing Center guhera i saa kumi n`imwe.,It happened this Sunday 24th of November 2017 in Remera at the Healing Center Temple from 5:00 p.m.,"Iki gitaramo kizaba ku Cyumweru tariki ya 24 Ugushyingo 2013, muri Serena Hotel, aho kizatangira i saa kumi n'imwe z'umugoroba, gisozwe saa mbiri z'umugoroba.","The show will take place on Sunday, November 24, 2013, at the Serena Hotel, starting at 5:00 pm and ending at 2:00 pm."
kin_train_00667,"Nyuma yo gusezerana, abageni bazaba mu Mujyi wa Kigali igihe gito hanyuma basubire muri Leta Zunze Ubumwe za Amerika ari naho bazajya kuba.","After the engagement, the bride and groom will stay in Kigali City for a while and then return to the United States of America where they will be staying.",Adrien ubusanzwe atuye muri Leta Zunze Ubumwe za Amerika mu mujyi wa Texas.,Adrien currently lives in the United States of America in the city of Texas.
kin_train_00668,"Muri Nyakanga nibwo Ubuyobozi bwa Kiyovu Sports bwatanze ikirego muri Ferwafa, burega APR FC ko yasinyishije Nsanzimfura Keddy akiyifitiye amasezerano y’imyaka isaga itatu.","In July, the management of Kiyovu Sports filed a complaint in Ferwafa, accusing APR FC of signing Nsanzimfura Keddy on a three-year contract.",Hanzuwe ko Nsanzimfura Keddy ari umukinnyi wa APR FC kuko yamusinyishije amasezerano yemewe mu gihe aya Kiyovu Sports yo atemewe.,It is concluded that Nsanzimfura Keddy is a player of APR FC because he signed a valid contract while Kiyovu Sports was not approved.
kin_train_00669,"Avuga ku buryo biteguye Sunrise FC, Robertinho yavuze ko utazaba ari umukino woroshye kuko Sunrise FC ifite abakinnyi bafite imbaraga n’ubunararibonye.","Speaking about Sunrise FC's preparation, Robertinho said that it will not be an easy game as Sunrise FC has strong and experienced players.","Ati "" Sunrise ifite abakinnyi bafite imbaraga n’ibigango kandi bafite ubunararibonye.","He said, “Sunrise has players who are strong and experienced."
kin_train_00670,Agira ati “Bosenibamwe yafashwe akimara gutwika ubwiherero bwagombaga gukongeza igikoni n’inzu nini ya Pfabakuze.,"He says, “Bosenibamwe was arrested as soon as he set fire to the bathroom which was supposed to set fire to the kitchen and Pfabakuze's large house.",Gusa ubwiherero bwagombaga gukongeza igikoni n’inzu nini.,Only the bathroom had to light the kitchen and the main house.
kin_train_00671,Kuri iyi nshuro hategerejwe kureba ubunyangamugayo n'ubushishozi buzakoreshwa nk'uko umuyobozi wa FERWAFA Nzamwita Vincent De Gaulle aherutse kubitangariza abanyarwanda.,This time we are waiting to see the integrity and discretion that will be used as the head of FERWAFA I will call Vincent De Gaulle recently announced to Rwandans.,"NZAMWITA Vincent de Gaule: Umuyobozi wa FERWAFA DeGaule wiyamazanyaga nabandi Kandida bazwi nka NTAGUNGIRA Celestin Abega, Jean MBANDA n’abandi.","I WILL CALL HIM Vincent de Gaule: The FERWAFA leader DeGaule joined other candidates known as NTAGUNGIRA Celestin Abega, Jean MBANDA and others."
kin_train_00672,Amoni Nsanzira n'abana be Foto:Rwaka Gaston,Amon Nsanzira and his children Photo: Rwaka Gaston,Ikindi gituma ihenda kandi ni diamant nini ifite ibara rijya gusa n'iroza (pink) iri munsi y'ikirango cya Apple. [email protected],Another thing that makes it expensive is the big pink diamond under the Apple logo. [email protected]
kin_train_00673,( Mu mafoto) Pastor Sebagabo Leonard yagizwe Umunyamabanga Mukuru wa ADEPR mu Rwanda.,(In photos) Pastor Sebagabo Leonard was appointed the General Secretary of ADEPR in Rwanda.,"Pastor Sebagabo Leonard niwe watorewe kuba Umunyamabanga Mukuru wa ADEPR, atsindira ku majwi 57 kuri 62 y'abari bagize Inteko Rusange ya ADEPR ubwo yatoraga.","Pastor Sebagabo Leonard was elected as the General Secretary of ADEPR, winning 57 out of 62 votes of the members of the ADEPR General Assembly when he voted."
kin_train_00674,"Kuri ubu abarwayi bose bari kuvurirwa ahabugenewe, hanashakishwa abantu bose bahuye na bo kugira ngo na bo basuzumwe ndetse bitabweho n’inzego z’ubuzima.","Currently, all the patients are being treated at the designated place, and all the people who came in contact with them are being searched so that they can also be examined and not visited by the health authorities.",Minisante ivuga ko “Aba bagaragaweho Coronavirus bose bahise bashyirwa mu kato kandi hakomeje gushakishwa abantu bose bahuye nabo kugira ngo basuzumwe ndetse bitabweho n’inzego z’ubuzima.,"According to the minister, ""All of these confirmed cases of coronavirus were immediately quarantined and all the people who came in contact with them are being searched for examination and treatment by the health authorities."
kin_train_00675,"Padiri Nahimana , Claire Nadine Kasinge na Venant Nkurunziza","Padiri Nahimana, Claire Nadine Kasinge and Venant Nkurunziza",Uko amacumbi yubakwa i Batsinda azaba ateye namara kuzura [email protected],"As the accommodation is being built in Batsinda, it will be ready to fill [email protected]"
kin_train_00676,"Ku nshuro ya kabiri Iwacu Muzika Festival igiye kongera kuba, ariko izaba mu buryo butandukanye n’ubwa mbere.","For the second time, Iwacu Muzika Festival is going to take place again, but it will be different from the first time.","Iwacu Muzika Festival ni ubwa kabiri igiye kuba, cyane ko mu mwaka wa 2019 yazengurutse mu ntara zose z’igihugu abahanzi batandukanye bashimisha abakunzi babo.","Iwau Muzika Festival is going to be held for the second time, especially because in 2019, different artists toured all the provinces of the country to please their fans."
kin_train_00677,"Inshuti zawe ,umuryango ndetse n’akazi bisigaye bikurutira umukunzi wawe cyangwa uwo mwashakanye.","Your friends, family and work are left before your partner or spouse.","Ntukibona ikintu cyiza uvuga kuwo mwashakanye cyangwa umukunzi wawe mukundana ukibwira inshuti zawe , ahubwo usanga witotomba ndetse umuvuga nabi.","You no longer find something nice to say about your spouse or your lover and tell it to your friends, instead you complain and say bad things about him."
kin_train_00678,"Umunyamabanga Nshingwabikorwa w'umurenge wa Muhoza, Manzi Jean Pierre nawe avuga ko icyishe Ndamiye kitaramenyekana.","The Executive Secretary of the Muhoza sector, Manzi Jean Pierre also says that what killed Ndamiye is not yet known.","Umunyamabanga nshingwabikorwa w'Umurenge wa Remera, Kalisa Jean Sauveur, avuga ko iki gihembo bagikesha abaturage bakorana n'ubuyobozi, ndetse n'irondo rikoranywe umwuga.","The executive secretary of the Remera Sector, Kalisa Jean Sauveur, says that this award is due to the people who work with the administration, as well as the professional patrol."
kin_train_00679,"Bakundaga kuvuga ngo “Muradukwera inka Ijana rikinze, cyangwa jana ryumanye” bakongera bati “Ni umunani ukinze cyangwa se umunani wumanye”.","They used to say, ""You are riding a cow. It is a hundred cows, or it is a cow."" They also said, ""It is eight cows or eight cows.""",Ijana rikinze cyangwa umunani ukinze ni “Inka umunani cyangwa ijana ziri kumwe n’izazo” Naho “Umunani cyangwa ijana ryumanye ni inka z’amashashahi ziteguye kwima.”,"A hundred or eight hundred is ""Eight or a hundred cows are with them"" And ""Eight or one hundred are wax cows ready to be milked."""
