PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
Pair_ID_amh_train_742,ሆላንዳዊው ጡረተኛ የፍቅር አጋር ለማግኘት በማሰብ እድሜውን ለማስቀነስ ፍርድ ቤት ሄደ ።,A Dutch pensioner went to court to lower his age in order to find a romantic partner.,ሆላንዳዊው ጡረተኛ ወጣት ሴቶችን በቲንደር ላይ ለማማለል እንዲመቸው እድሜውን ለማስቀነስ ፍርድ ቤት ሄዷል ።,A Dutch pensioner has gone to court to lower his age so he can woo young women on Tinder.,0.92
Pair_ID_amh_train_743,"ሐሙስ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ኤፕሪል 27, 2023 ።","Thursday: Amharic news at three o'clock in the evening - April 27, 2023.","ዕሁድ ፡- ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ህዳር 08, 2020 ።","Sunday: Amharic news at three o'clock in the evening - November 08, 2020.",0.53
Pair_ID_amh_train_744,አንድ ቀን ብቻ ኦፕራህ ዊንፍሬይ የመጣች ቀን ልበስ ተብዬ ለበስኩ ።,I only wore it one day when Oprah Winfrey came.,አብዛኛውን ሀብት ያፈራው በቢዝነስ ሳይሆን በስፖርት ነው ይላል ኃይሌ ስለሀብቱ ሲጠየቅ ፡፡,"He made most of his wealth not in business but in sports, Haile said when asked about his wealth.",0.09
Pair_ID_amh_train_745,‹‹ወደፊት ምን ሊሆን ይችላል ?,"""What can happen in the future?",የሀገሪታ ቀጣይ ሁኔታ ምን ሊሆን ይችላል ?,What can be the next state of the country?,0.67
Pair_ID_amh_train_746,ጠቅላይ ሚኒስትር አብይ አህመድ የፈጣሪ ያለህ !,Prime Minister Abiy Ahmed is a creator!,ጠ/ሚ/ር አብይ አህመድ . ከላይ ያለውን የተናገሩት ጠ/ም አብይ አህመድ ናቸው ።,Prime Minister Abiy Ahmed. PM Abiy Ahmed said the above.,0.48
Pair_ID_amh_train_747,ጽዮን ግርማ ዘገባ አላት ።,Zion has a glorious record.,ጽዮን ግርማ ያጠናቀረችውን ዘገባ ለማድመጥ የተያያዘውን የድምፅ ፋይል ይጫኑ ።,Click the attached audio file to listen to the report compiled by Sion Germa.,0.72
Pair_ID_amh_train_748,በሁሉም ኢትዮጵያውያን ዘንድ መቻቻልን ፣ መተማመንን፣ እኩልነትንና ፍትሕ እንዲስፋፋ ማድረግ ፤ ።,"To promote tolerance, trust, equality and justice among all Ethiopians; .",ምላሽ ሳይሰጡ አንድ አመት አለፈ ፡፡,A year passed without a response.,0.2
Pair_ID_amh_train_749,በመጨረሻም አንድ ነገር ልበል ።,"Finally, let me say something.",) ምን ልበል ታዲያ ?,) What can I say then?,0.33
Pair_ID_amh_train_750,የቤት ኪራይ አንድ ሺህ ብር ፤ ።,House rent one thousand birr; .,የቤት ኪራይ መክፈል ይቸገር ነበር ፤ ።,It was difficult to pay the rent; .,0.55
Pair_ID_amh_train_751,አጥፊዎቹ በአስቸኳይ ተይዘው ለፍርድ ሊቀርቡ ይገባል ።,The perpetrators should be arrested immediately and brought to justice.,ማንም ሰው በዙሪያዎ ማንኛውንም ጊዜ ለማሳለፍ ከሚፈልገው በላይ በእውነት እርስዎ አስ ።,You are truly more than anyone wants to spend any time around you.,0.33
Pair_ID_amh_train_752,ለምሳሌ ያህል ፣ ኢየሱስ የአልዓዛርን ሁኔታ በተመለከተ ምን አደረገ ?,"For example, what did Jesus do about Lazarus' situation?",ኢየሱስ በዚህ ጊዜ ምን አደረገ ?,What did Jesus do at this time?,0.58
Pair_ID_amh_train_753,ስመኘው በቀለ ራሳቸውን አጥፍተዋል ብዬ ነው የማምነው ።,I believe they killed themselves.,ኢ/ር ስመኘው በቀለ ከአባይ ግድብ ለኢንጅነር ስመኘው በቀለ መታሰቢያ : ።,E/r Smenwe Bekele Memorial to Engineer Smenwe Bekele from Abay Dam.,0.5
Pair_ID_amh_train_754,የሚያሳክክ የቆዳ በሽታን በተመለከተ ሊገነዘቡት የሚገባ መፍትሔዎች ተገኙ ።,Here are the solutions you need to know about itchy skin.,ውጭ ሃገር ያሉትም ከመቆስቆስ በፊት አርቀው ማሰብ አለባቸው ፡፡,Those who are abroad should also think ahead before going to Kuskus.,0.11
Pair_ID_amh_train_755,ለመላው የክርስትና እምነት ተከታዮች በሙሉ እንኳን ለብርሃነ ጥምቀቱ በሰላም አደረሳችሁ !,"To all the followers of the Christian faith, I wish you a peaceful baptism!",ለመላው የክርስትና እምነት ተከታዮች በሙሉ እንኳን ለጌታችን ለእየሱስ ክርስቶስ የልደት በዓል አደረሳችሁ ።,Happy birthday to our Lord Jesus Christ to all followers of Christianity.,0.69
Pair_ID_amh_train_756,ጥሩ ትምህርት ለማግኘት የሚደረገው ጥረት ።,The effort to get a good education.,ከቤት እንድንወጣ የሚደረገው ጥረት ?,The effort to get out of the house?,0.34
Pair_ID_amh_train_757,‹‹ለሃገር መከላከያ ክብር እቆማለሁ !,"""I stand for the honor of national defense!",ለሀገር መከላከያ ክብር እቆማለሁ መርሃ ግብር በአዲስ አበባ ከተማ ሙለታ መንገሻ ።,I will stand for the honor of national defense program in Addis Ababa city Multa Mengesha.,0.69
Pair_ID_amh_train_758,የማናውቃቸው የጥፍር ቀለም ጉዳቶችአዳዲስ መረጃዎቻችን ቶሎ እንዲደርሷችሁ ሼር ማድረግ አይርሱ !,Don't forget to share our new information about the disadvantages of nail polish that we don't know about!,ታማኝ በየነ ንዋይ ደበበን ያፋጠጠበት ቃለመጠይቅአዳዲስ መረጃዎቻችን ቶሎ እንዲደርሷችሁ ሼር ማድረግ አይርሱ !,Don't forget to share the interview of Tamal Yene Nwai Debebe so that you can get our new information soon!,0.22
Pair_ID_amh_train_759,” በማለት እቅጩን ለጋዜጠኞች ተናገረ ፡፡,He said to the reporters.,በዚያ ላይ በቤት ውስጥ እንድቆይ የሚነግሩን ሰዎች በውጭ ሀገር የሚኖሩ ናቸው ፡፡,"On top of that, the people who are telling us to stay at home are living abroad.",0.2
Pair_ID_amh_train_760,እርግዝናውን የፈለገችው ሴትም ሂደቱን በደምብ ተከታትላ ለማርገዝ ጤናማ የሆነ የሰውነት ክብደት ላይ መድረስ ትችላለች ፡፡,A woman who wants to get pregnant can reach a healthy body weight by following the process carefully.,ይሄ ስርዓት ከዚህ አንፃር ዝም ብሎ በቀላሉ የሚናድ አይመስለኝም ፡፡,I don't think this system will be easily upset from this point of view.,0.12
Pair_ID_amh_train_761,በአጠቃላይ በሀገራችን ቫይረሱ በምርመራ የተገኘባቸው ሰዎች ቁጥር ሶስት መቶ ስድስት (352) ደርሷል ፡፡,"In total, the number of people diagnosed with the virus in our country has reached three hundred and six (352).",በአጠቃላይ በሀገራችን ቫይረሱ የተገኘባቸው እና ህይወታቸው ያለፈ ሰዎች ቁጥር ሰባ ስምንት (78) ደርሷል ፡፡,"In total, the number of people who have been diagnosed with the virus and died in our country has reached seventy-eight (78).",0.77
Pair_ID_amh_train_762,“ክሪሚያ የዩክሬን ስለሆነ እኛም በፍጹም አሳልፈን አንሰጥም’’ ሲሉ ፕሬዝዳንቱ ተናግረዋል ።,"""Since Crimea belongs to Ukraine, we will never hand it over,"" the president said.",እንግዲህ ፣ የአማራ ሕዝብ እየተደገሰለት ያለውን የወያኔ መሪዎች የጥፋት ድግስ ነቅቶ መጠበቅ ይኖርበታል ፡፡,"So, the Amhara people should watch out for the destruction party of the TPLF leaders that they are supporting.",0.03
Pair_ID_amh_train_763,የኢትዮጵያ ሰብዓዊ መብቶች ኮሚሽን አርማ ።,Ethiopian Human Rights Commission logo.,በኢትዮጵያ ሰብዓዊ መብቶች ኮሚሽንና በኢትዮጵያ ሰብዓዊ መብቶች ድርጅቶች ህብረት አዘጋጅነት የሲቪክ ማህበራትና የሰብዓዊ መብቶች… ።,"Organized by the Ethiopian Human Rights Commission and the Union of Ethiopian Human Rights Organizations, Civil Societies and Human Rights...",0.58
Pair_ID_amh_train_764,ሀ. እግዚአብሔር ለእኛ ያለውን ፍቅር ።,A. God's love for us.,ይህም እግዚአብሔር ለእኛ ያለውን ፍቅር ያሳያል ፡፡,This shows God's love for us.,0.89
Pair_ID_amh_train_765,የተደበቀው ሰው ይአ ይአ ይአ ምለደይአ በመቃብር ውስጥ ወንድም ትነኝጠግርእበ ዴንእ ።,The hidden man is a brother in the grave.,እኔ ጓደኛዬ ነበር ይአ ይአ ይአ ምለደይአ በመቃብር ውስጥ ወንድም ሉቃብጠይ ንዱንአ ንችታለሁከ ይአ ።,I used to be my friend.,0.47
Pair_ID_amh_train_766,የሚከተሉት ገጾች ወደ የብራዚል ሰንደቅ ዓላማ ተያይዘዋል ።,The following pages are linked to the flag of Brazil.,የሚከተሉት ገጾች ወደ የአርጀንቲና ሰንደቅ ዓላማ ተያይዘዋል ።,The following pages are linked to the flag of Argentina.,0.59
Pair_ID_amh_train_767,እዚያ ላይ ነው የምሠራው…” ።,"That's where I work...""",ሰዎችን ለማስደሰት ብቻ ነው የምሠራው ።,I only work to make people happy.,0.48
Pair_ID_amh_train_768,ከዩኒቨርሲቲ ተመርቀው የሚወጡ ወጣቶች ሥራ በሰፊው ሊፈጠርላቸው ይገባል ፡፡,Jobs should be created widely for young people who graduate from university.,አሁን በሚካሄደው ሕዝበ ውሳኔ ተጨማሪ አንድ ክልል ሊመሠረት እንደሚችል ይጠበቃል ።,It is expected that one more region can be established in the current referendum.,0.23
Pair_ID_amh_train_769,ፍቅር በድርጅቱ ህግ ያስቀጣ ነበር ፡፡,Love was punished by the law of the organization.,ፍቅር ግን ህግ ይሆናል ፡፡,But love will be the law.,0.45
Pair_ID_amh_train_770,ይሁን እንጂ መንፈሳዊነታችን መዳከም ጀመረ ።,"However, our spirituality began to weaken.",ወዲያውኑ ለማለት ይቻላል መንፈሳዊነቴ መዳከም ጀመረ ።,"Almost immediately, my spirituality began to weaken.",0.78
Pair_ID_amh_train_771,በቦይንግ ማክስ 737 የኢትዮጵያ አየር መንገድ አደጋ የዚፖራን አባት ጨምሮ 156 ሰዎች ሞተዋል ።,156 people including Zipora's father died in the Boeing Max 737 Ethiopian Airlines crash.,በቦይንግ 737 ማክስ አውሮፕላን አደጋ ሳቢያ ሕይወታቸውን ካጡት አንዱ የዚፖራ ኩሪያ አባት ናቸው ።,One of those who lost their lives in the Boeing 737 Max plane crash is Zippora Kuria's father.,0.84
Pair_ID_amh_train_772,የሚለው ጥያቄ ቁልፍ ጥያቄ ነው ።,That question is a key question.,እዚህ ላይ ለምን የሚለው ጥያቄ ይነሣል ።,Here the question of why arises.,0.45
Pair_ID_amh_train_773,ይህም ጥያቄ የአንድ ሚሊዮን ዶላር ጥያቄ ነው ፡፡,That question is the million dollar question.,ይህም ሁለት ሚሊዮን ዶላር ወይም 70 ሚሊዮን ብር አካባቢ ነው ።,This is two million dollars or around 70 million birr.,0.31
Pair_ID_amh_train_774,ፈረሰኞቹ እጅግ ውድ አንድ ነጥብ አግኝተዋል ።,The Knights got a very precious point.,በእርግጥም ውድ ሀብት አግኝተዋል !,"Indeed, they have found a treasure!",0.31
Pair_ID_amh_train_775,ጠዋት እውነት ነው ፣ ?,Is it true in the morning?,እውነት ነው አንተ እውነት አትገረምም ?,"It's true, aren't you really surprised?",0.36
Pair_ID_amh_train_776,በእርግጥም ጸሎት አስደናቂ ዝግጅት ነው ።,"Indeed, prayer is a wonderful preparation.",የ6 አመት ልጅ አስደናቂ የእምነት ጸሎት ።,Amazing prayer of faith from a 6 year old.,0.41
Pair_ID_amh_train_777,የምድር ባቡር ግንባታ ሥራ ተቆጣጣሪ[ ለማስተካከል | ኮድ አርም ] ።,Superintendent of subway construction work[ to edit | debug code ].,መተላለፊያው[ ለማስተካከል | ኮድ አርም ] ።,The passage[ to fix | debug code ].,0.47
Pair_ID_amh_train_778,ትግራይ ፡ የአሜሪካው የውጭ ጉዳይ ሚንስትር እና ጠቅላይ ሚንስትር ዐብይ መወያየታቸው ተነገረ ።,Tigray: It was said that the American Foreign Minister and Prime Minister Abiy discussed.,ጠቅላይ ሚንስትር ዐብይ አሕመድ እና የአሜሪካ የውጪ ጉዳይ ሚንስትር አንቶኒ ብሊንከን ።,Prime Minister Abiy Ahmed and US Secretary of State Anthony Blinken.,0.66
Pair_ID_amh_train_779,የአዲስ አድማስ ጋዜጠኛ አለማየሁ አንበሴ ፤ በዚህ ጉዳይ ላይ የተቃዋሚ ።,Addis Admas journalist Alemayheu Anbese; Opposition in this matter.,በዚህና ተያያዥ ጉዳዮች የአዲስ አድማስ ጋዜጠኛ አለማየሁ አንበሴ ፣ የኢትዮጵያ ብሮድካስት ባለስልጣን ም/ዳይሬክተር የሆኑትን… ።,"In this and related matters, Addis Admas journalist Alemayhu Anbese, who is the M/Director of Ethiopian Broadcasting Authority.",0.45
Pair_ID_amh_train_780,አሁንም ትልቁ ተግዳሮታችን ይሄው ነው ፡፡,This is still our biggest challenge.,ሥልጡን ሐገር ቤተ-መንግሥት የዶላቸዉ አሕመዲኒጃድ ዘንድሮም ድል-አደረጉ ።,"Ahmadinejad, the king of the royal palace, won this year as well.",0.16
Pair_ID_amh_train_781,ስለሆነም ከዚህ በታች የተዘረዘሩትን መስፈርቶች የሚያሟላ ማንኛውም ተጫራች መሣተፍ ይችላል ፡፡,"Therefore, any bidder who meets the requirements listed below can participate.",ስለሆነም ከዚህ በታች የተዘረዘሩትን መስፈርቶች የሚያሟላ ሁሉ መወዳደር የሚችሉ መሆኑን ይገልፃል ፡፡,"Therefore, it states that anyone who meets the requirements listed below can compete.",0.89
Pair_ID_amh_train_782,ከእንቅልፍ መንቃት ብቻ አይደለም ።,It's not just about waking up.,ሁሉም ሰው ፣ ከእንቅልፍ ልብ መባነንና መንቃት ቢያቅተው ብላችሁ አስቡት ፡፡,Imagine if everyone had a heart attack from sleep and couldn't wake up.,0.52
Pair_ID_amh_train_783,እየሱስ ነኝ ተከተሉኝ የሚለው ሩሲያዊው ጓልማሳ ጉዳይ ።,"The case of Gualmasa, the Russian who claimed to be Jesus, follow me.",ዳሩ ግን ትዕዛዝ የሚሰጥ ጠፋ ።,"Daru, however, disappeared.",0.23
Pair_ID_amh_train_784,ይህን ለምን እዚህ ገለጽኩ ግን ?,Why did I explain this here?,ኢትዮጵያ ተወልጄ ያደኩና አማርኛና ኦሮምኛ የምናገር ቢሆንም ፣ ኢትዮጵያ ከኖርኩባቸው አመታት በላይ አሜሪካ ኖሬያለሁ ።,"Although I was born and raised in Ethiopia and speak Amharic and Oromo, I have lived in America for more than the years I lived in Ethiopia.",0.39
Pair_ID_amh_train_785,አዲስ አበባ በማን እጅ ናት ?,Addis Ababa is in whose hands?,ርዕሰ ከተማዋ አዲስ አበባ ናት ።,The capital city is Addis Ababa.,0.38
Pair_ID_amh_train_786,እማሆይ የውብ ሰፈር አሳዬ ፡ ባህሪው ጥሩ ነው ፣ የተለየ ባህሪ የለውም፣ የታወቀ ነው ።,"Mother, beautiful neighborhood fish: the behavior is good, it has no special behavior, it is known.",እማሆይ የውብ ሰፈር አሳዬ ፡ ያርዳል ፣ እኛ እንጠምቃለን እንጋግራለን ።,"Mother, my beautiful neighborhood fish: it kills, we bathe and bake.",0.52
Pair_ID_amh_train_787,ከዚያ ለጥቆም መጽሔቱ አከራካሪውን ቃለ ምልልስ ቆርጦ አስቀርቶታል ተብሎ ተወራ ፡፡,Then it was rumored that he cut the controversial interview for the magazine.,መልሶ ማቋቋምን ማካተት ወይም ቅጣትን ማዕከል ካደረገው አስተሳሰብ መውጣት በጣም ጠቃሚ ነው ፡፡,Incorporating rehabilitation or moving away from a punishment-centered mindset is very important.,0.25
Pair_ID_amh_train_788,ይሄ ደግሞ ምን ማለት ነው ?,What does this mean?,ይህ እራሱ ምን ማለት ነው ?,What does this mean?,0.75
Pair_ID_amh_train_789,“አዲስ አበባ አለማቀፍ ከተማ ነች” ።,"""Addis Ababa is an international city"".",አዲስ አበባን የበለጠ አለማቀፍ ከተማ ማድረግ እንጂ ወደ ትንሽነት መቀየር መልካም አይደለም ፡፡,"It is not good to make Addis Ababa a more international city, but to make it smaller.",0.78
Pair_ID_amh_train_790,ሐምሌ 9 2010 ወዝወዝ አዲስ ብስራት እዚህ ያዳምጡ ።,"July 9, 2010 Listen to the new news here.",ኅዳር 12 2011 ወዝወዝ አዲስ ብስራት እዚህ ያዳምጡ ።,"November 12, 2011 Wuzwuz Addis Bisrat Listen here.",0.7
Pair_ID_amh_train_791,ከዛ በኋላ ያለው ሰዶ ማሳደድ የቶም እና ጄሪ አይነት ጨዋታ ነው የሚሆነው ።,The chase after that becomes a Tom and Jerry game.,ከዛ በኋላ ያለው መ ።,The d after that.,0.17
Pair_ID_amh_train_792,እማሆይ የውብ ሰፈር አሳዬ ፡ መጀመሪያ መምህር ነው የነበረው ሌላ ቦታ ።,Mamahoy Yub Sefer Asaye: First he was a teacher in another place.,እማሆይ የውብ ሰፈር አሳዬ ፡ ባህሪው ጥሩ ነው ፣ የተለየ ባህሪ የለውም፣ የታወቀ ነው ።,"Amahoy, a beautiful neighborhood fish: its behavior is good, it does not have any special behavior, it is known.",0.44
Pair_ID_amh_train_793,ኢየሱስ ክርስቶስ በኢትዮጵያ የቱ ጋ ነው ያለው ?,Where is Jesus Christ in Ethiopia?,ይሄን ሾላ በድፍን የተወበትን መጽሐፍ ነው “ኢየሱስ ክርስቶስ በኢትዮጵያ” ሲል የሰየመው ።,"This is the book in which Shola left the book ""Jesus Christ in Ethiopia"".",0.53
Pair_ID_amh_train_794,የኢትዮጵያ ሙዚየም ማውጫ ታትሞ ወጣ ።,The directory of the Ethiopian Museum has been published.,“የኢትዮጵያ ህያው ሙዚየም” የተሰኘ የሙዚየም ማውጫ ታትሞ ወጣ ፡፡,"A museum directory called ""Living Museum of Ethiopia"" was published.",0.73
Pair_ID_amh_train_795,በታወቀ ምክንያት በኦሮሞና በትግራይ አክራሪ የዘወግ ብሔርተኞች ዘንድ መስፍን እንደማይወደድ ግልፅ ነው ።,"For known reasons, it is clear that the Duke is not liked by the radical nationalists in Oromo and Tigray.",ወያኔዎች እኮ እጅግ ጠባቦች ናቸው ።,The TPLFs are very narrow minded.,0.28
Pair_ID_amh_train_796,በእንዲህ ዐይነት አደጋ ወቅት በተለምዶ ።,Normally during such an accident.,ኢህአዴግ ተቃዋሚዎችን ለአመጽ እያነሳሳ መሆኑ ተገለጸ ።,It was revealed that EPRDF is inciting the opposition to violence.,0.2
Pair_ID_amh_train_797,በአጠቃላይ በሀገራችን ከበሽታው ያገገሙ ሰዎች ቁጥር 4 ሺህ 814 መድረሱ ታውቋል ።,"In general, the number of people who have recovered from the disease in our country has reached 4 thousand 814.",በአጠቃላይ ከበሽታው ያገገሙ ሰዎች ቁጥር 231 ደርሷል ።,"In total, the number of people who have recovered from the disease has reached 231.",0.78
Pair_ID_amh_train_798,እውነትም ይህች ሀገር ወዴት እየሄደች ነው ?,Where is this country going?,እቺ ሀገር ወዴት እየሄደች ነው የሚሉ ሰዎች ግን ሰሞኑን ማለት ትተዋል ፤ ደረስን እንዴ ?,"But people who say where this country is going, have left it recently; Have we arrived?",0.56
Pair_ID_amh_train_799,ይህ አገላለፅ እንዴት ግልጋሎት ላይ እንደሚውል የሚያሳዩ ተጨማሪ ምሳሌዎችን እናዳምጥ ።,Let's listen to more examples of how this expression can be used.,እንዴት ጥቅም ላይ እንደሚውል የሚያሳዩ ተጨማሪ ምሳሌዎችን እናዳምጥ ።,Let's listen to more examples of how it is used.,0.64
Pair_ID_amh_train_800,የማስታውሰው ከክራሬ ነው ብላ ነበር ።,She said that she remembers from Krare.,እኔ የማስታውሰው አልጀመርኩም ነበር. ።,I didn't start that I remember. .,0.41
Pair_ID_amh_train_801,"የጨዋታ እንግዳ ዶ/ር ተዋበች ቢሻው ጥቅምት 16,2006 ሶስተኛ ሳምንት ክፍል 4 ።","Game Guest Dr. Tewabech Bishaw October 16, 2006 Third Week Episode 4.","የጨዋታ እንግዳ ዶ/ር ተዋበች ቢሻው ጥቅምት 09,2006 ሁለተኛ ሳምንት ክፍል 3 ።","Game Guest Dr. Tewabech Bishaw October 09, 2006 Second Week Episode 3.",0.83
Pair_ID_amh_train_802,ልጄ ሆይ አለው ፤ እርሱም ።,"He said to him, my son; And he said.",ልጄ ሆይ እያለ ይጮኽ ነበር ።,"He was shouting, ""My son.""",0.52
Pair_ID_amh_train_803,እኔ ምንም የለም ፣ ምንም አ ።,"I have nothing, nothing.",፤ ምንም ነገር አልነበረውም ።,; He had nothing.,0.36
Pair_ID_amh_train_804,እንደ ኦሮሞ ግን አልነበረም ፡፡,But it was not like Oromo.,በዛን ወቅት ኦሮሞ የሚባል ቃል አልነበረም ፡፡,At that time there was no word called Oromo.,0.45
Pair_ID_amh_train_805,ቀን ከጠዋቱ 4 ፡00 የዘጋና በዕለቱ 4፡30 ተጫራቾች ወይም ህጋዊ ወኪሎቻቸው በተገኙበት ይከፈታል፡፡,The day closes at 4:00 in the morning and opens at 4:30 in the presence of bidders or their legal representatives.,ከጠዋቱ በ4 ፡00 ሰዓት ተጫራቾች ወይም ህጋዊ ወኪሎቻቸው በተገኙበት ይከፈታል፡፡,It will be opened at 4:00 in the morning in the presence of bidders or their legal representatives.,0.8
Pair_ID_amh_train_806,በመሆኑም እነዚህ ፍጡራን በሽታው አለተዋቸውም ማለት ነው ያሰኛል ።,"Therefore, it is sad that these creatures will not be affected by the disease.",በመሆኑም የተስፋጽዮን አነጋገር ሀቅ ከሆነ እነዚህ ፍጡራን በሽታው አለተዋቸውም ማለት ነው ያሰኛል ።,"Therefore, if Tesafsyon's statement is true, it means that these creatures have lost their disease.",0.75
Pair_ID_amh_train_807,- ስለ እርሳቸው ገድል ምስክርነት የመስጠት ሃሳብ አለኝ ።,- I have the idea of testifying about his fight.,ስለ እርሳቸው ገድል በሁሉም ሚዲያ ቀርቤ ምስክርነት የመስጠት ሀሳብ አለኝ ፡፡,I have a plan to testify about his fight in all media.,0.81
Pair_ID_amh_train_808,በጃንሆይ ጊዜም ጦርነት አልነበረም ፡፡,There was no war in Janho's time either.,በጃንሆይ ጊዜም እንቅስቃሴዎች ሲጀመሩ በዚያን ወቅት ወጣቶች ተገድለዋል ፡፡,"During the Janhoi period, when the activities started, youths were killed during that time.",0.47
Pair_ID_amh_train_809,መልካም አዲስ አመት (2012 ዓ.ም ) ለኢትዮጵያዊያን !,Happy New Year (2012) to Ethiopians!,መልካም የኛ የኢትዮጵያውያን አዲስ አመት ?,Happy New Year to our Ethiopians?,0.75
Pair_ID_amh_train_810,ተረጋጋ ሐኪም ውወተ መነም . እኔ ምንም አልተናገረም ርበነ ዬኛደጓ ኔእ ።,Calm down doctor. I didn't say anything.,መነም . እኔ ምንም አልተናገረም ርበነ ቅውአ ንትንዴ ይቬርሃ ተረጋጋ ሐኪም ርበነ ዬኛደጓ ኔእ ።,nothing . I didn't say anything Rabene Kkwwa Ntende Yverha calm down doctor Rabene Yegnadegwa nee.,0.41
Pair_ID_amh_train_811,ቅዱስ ጊዮርጊስ ከ ኢትዮጵያ ቡና | ቀጥታ የውጤት መግለጫ ።,Saint George coffee from Ethiopia Direct result statement.,ቀጥታ የውጤት መግለጫ ኢትዮጵያ ቡና ከ ሰበታ ከተማ ?,Live result statement Ethiopian coffee from Sebeta city?,0.39
Pair_ID_amh_train_812,ይህ ውሳኔ አሁን ያለውን የኑሮ ውድነት የሚያባብስ ብ ።,This decision will worsen the current cost of living.,የአሜሪካን የኑሮ ውድነት ይሆን ?,Will it be the cost of living in America?,0.3
Pair_ID_amh_train_813,የተባበሩት መንግሥታት ድርጅት የፀጥታዉ ጥበቃ ምክር ቤት ሩሲያን እንዲያወግዝ ዩክሬን ጠይቃ ነበር ።,Ukraine asked the United Nations Security Council to condemn Russia.,የተባበሩት መንግሥታት የፀጥታዉ ጥበቃ ምክር ቤት ከ2012 ጀምሮ (ዘመኑ በሙሉ እንደ ጎርጎሪያኑ አቆጣጠር ነዉ ።,The United Nations Security Council has been in session since 2012.,0.44
Pair_ID_amh_train_814,አብዮታዊ ዲሞክራሲን እንደ አንድ ርዕዮተ ዓለም መውሰድ ይቻላል ?,Is it possible to take revolutionary democracy as an ideology?,በሌላ አነጋገር አብዮታዊ ዲሞክራሲን እንደ አንድ ርዕዮተ አለም መውሰድ ተገቢነቱ ምን ያህል ነው ?,"In other words, how appropriate is it to take revolutionary democracy as an ideology?",0.67
Pair_ID_amh_train_815,የቱርክ መንግሥት ከኢትዮጵያ ጋር የንግድ ድርድር እንደሚያካሂድ አስታወቀ ።,The Turkish government has announced that it will conduct trade negotiations with Ethiopia.,ይሄ ለነጻነት ፈላጊው ሥነ – ልቦና የአሸናፊነት ስሜት ተጫኝ ነው ።,This is a triumphant feeling for the libertarian psyche.,0.14
Pair_ID_amh_train_816,የተሸከርካሪ አደጋ የሦስተኛ ወገን መድን ሽፋን የሚሰጡ ተቋማት ።,Vehicle accident third party insurance providers.,በሀገራችን የተሸከርካሪ አደጋ የሦስተኛ ወገን መድን ሽፋን ብቻ የሚሰጡ ድርጅቶች የሉም ፡፡,"In our country, there are no organizations that provide only third-party insurance coverage for vehicle accidents.",0.56
Pair_ID_amh_train_817,መኢአድ ፣ኢህአፓና እናት ፓርቲ ገዥው ፓርቲ ህዝብን ለአደጋ እያጋለጠ ነው ሲሉ ከሰሱ ።,"MEAD, EHPANA and Mother Party accused the ruling party of endangering the people.",«ገዥው ፓርቲ ህዝብን ለአደጋ እያጋለጠ ነው» ።,"""The ruling party is endangering the people.""",0.61
Pair_ID_amh_train_818,የወያኔ ወሮበላ የዘራፊ ቡድን ስብስብ ለምንድን ነው የእራሱን ጥላ አይቶ የሚደነብረው ?,Why does the thug group of TPLF look at its own shadow?,የወያኔ ወሮበላ የዘራፊ ቡድን ስብስብ የወሮበላ ስብስብ የዘራፊ ጥርቅም መሆኑ የሚታወቅ ታዋቂ ነገር ነው ፡፡,It is a well-known fact that the group of thugs of TPLF is a group of thugs.,0.62
Pair_ID_amh_train_819,ርዕሰ መስተዳድር አቶ ተመስገን ጥሩነህ የሻደይ ፣ አሸንድዬና ሶለል በዓል ያደረጉት ንግግር ።,"Head of Government Ato Temeseng Tiruneh's speech on Shadey, Ashendye and Solel festival.",""" ርዕሰ መስተዳደር ተመስገን ጥሩነህ ።","""Thank you principal, you are good.",0.58
Pair_ID_amh_train_820,የሚለው እና ሌሎችም በዋና ዋነ ዜናዎቻችን ተካትተዋል... ።,That and more are included in our top news...,''አክሱም ገዳም ነው ፤ መስጊድ እንድትሰሩ አንፈቅድላችሁም'' የሚል ምላሽ እንደተሰጣቸው ያስታውሳሉ ።,Aksum is a monastery; They remember being told that we will not allow you to build a mosque.,0.28
Pair_ID_amh_train_821,አሁንም ድረስ እኮ ችግሩ አለ ፡፡,The problem is still there.,ችግሩ እኮ ሌላ መፍትሄ ማጣት ነው ።,The problem is that there is no other solution.,0.38
Pair_ID_amh_train_822,ከወጣቶቹ መካከል አራቱን የአዲስ አድማስ ጋዜጠኛ አለማየሁ አንበሴ አነጋግሮ ፣ ሃሳባቸውን እንደ ወረደ አቅርቦታል ፡፡,Alemayheu Anbesi spoke to four of the young people and presented their ideas to him.,የአዲስ አድማስ ጋዜጠኛ አለማየሁ አንበሴ ፣ ዛሬም ።,"Addis Admas journalist Alemayheu Anbese, today.",0.56
Pair_ID_amh_train_823,የአማራ ክልል ልዩ ሃይል አዛዥ ለትግራይ ህዝብ ጥሪ አቀረቡ ፡፡,The commander of the special forces of the Amhara region made a call to the people of Tigray.,የአማራ ክልል ልዩ ሃይል አጣብቂኝ ውስጥ ገብቷል ።,The special force of the Amhara region is in a dilemma.,0.62
